0
-1720.5752779927457
-1802.9185561004347
-1843.9452817125775
-1859.4591344398166
-1859.9138053904
-1878.1311251130703
-1881.3942025268905
-1884.6063250921902
-1887.4909862083134
-1886.4748705070665
-1891.542039249443
-1890.7032278900576
-1890.8209481157146
-1890.6866659662244
-1892.688581501991
-1895.7415685359745
-1894.9803881275811
-1892.8886004332542
-1893.1157536061492
-1892.6356347340675
-1893.6026718318794
-1892.7000818153836
-1891.477107841955
-1893.7643303976665
-1893.1187028312163
-1892.6799527748512
-1892.5131474271402
-1891.6455198884619
-1891.4201632934924
-1891.1357334891063
-1891.9153728765316
-1892.3251212887424
-1891.853773912343
-1895.552958192903
-1895.3338344917217
-1896.7861445927285
-1896.798274442327
-1897.5258385555962
-1897.878818483072
-1897.2448890384221
-1897.6802828956654
-1897.2249910812177
-1897.6460530188926
-1896.608739657476
-1896.751680987814
-1897.1955256273457
-1896.4078188968708
-1896.310506460155
-1896.7139674052385
-1896.2185329111342
-1896.3178275326056
-1897.4800467702105
-1899.246531154
-1899.2768387834685
-1899.7128962078443
-1899.7779353514525
-1899.5696552676382
-1900.5319728878935
-1900.3109372956035
-1900.1943982613582
-1899.8446850737193
-1900.278166439808
-1900.9727782797675
-1901.1976378394693
-1901.3456178767415
-1900.7103539381196
-1900.8327987801347
-1901.3732123785057
-1901.0397044315098
-1900.3850209384495
-1900.976781101346
-1901.604793539458
-1901.1940291935598
-1900.8129002540309
-1900.5437711760208
-1900.5903763607853
-1900.060372565154
-1899.885999584284
-1899.8796148373751
-1900.204048290177
-1901.0821072832568
-1901.3633985799286
-1901.5825718783515
-1901.5372483794276
-1901.1648882099278
-1901.0423042115533
-1900.635695707641
-1900.5529487235247
-1900.8298740055711
-1900.9082540875547
-1900.7581260317133
-1900.5415972590067
-1900.4737783536805
-1900.3614010772005
-1900.1847346380407
-1900.4479834523256
-1901.2143125190962
-1901.0819427989336
-1901.301900369628
-1901.7049424992902
