jing,ceng,wei,DEPT,SP,PE,CAL,GR,U,TH,K,AC,CNL,DEN,RLLS,RLLD,LABEL
47,47,盒8下,3701.3,51.9,3.8,15.6,99.9,2.3,11,1.3,210.1,7.6,2.6,47.5,49.4,1
47,47,盒8下,3701.5,51.2,3.8,15.6,84.2,2.6,9,1.1,211.2,6.6,2.6,46.9,48.7,1
47,47,盒8下,3701.6,50.5,4,15.6,71.2,2.9,8.1,0.8,212.4,5.8,2.6,45.5,47.3,1
47,47,盒8下,3701.7,49.8,4.1,15.6,65,3.1,7,0.7,213.5,5.4,2.6,43.6,45.8,1
47,47,盒8下,3701.8,49.2,4.1,15.7,62.4,3.3,6,0.5,214.6,5.2,2.6,41.7,44.2,1
47,47,盒8下,3702,48.6,4,15.7,60.7,3.3,5.2,0.5,215.1,5.2,2.6,40.3,42.8,1
47,47,盒8下,3702.1,48.2,3.9,15.6,58.9,3.3,4.5,0.5,215.1,5.2,2.6,39.4,42,1
47,47,盒8下,3702.2,48,3.9,15.6,57.4,3.2,4,0.7,214.5,5.2,2.6,38.8,41.3,1
47,47,盒8下,3702.3,47.9,4,15.5,57.3,3.1,3.6,0.9,213.9,5.4,2.6,38.2,40.8,1
47,47,盒8下,3702.5,47.9,4.1,15.5,60.1,3,3.7,1,213.3,5.7,2.5,37.7,40.6,1
47,47,盒8下,3702.6,48,4.2,15.5,64.9,2.8,4.3,1.1,212.6,6,2.5,37.7,40.8,1
47,47,盒8下,3702.7,48.1,4.3,15.5,67.9,2.6,5.2,1.2,211.3,6.1,2.5,38.4,41.9,1
47,47,盒8下,3702.8,48.1,4.2,15.5,67.5,2.1,6.2,1.2,209.1,5.9,2.5,39.8,43.8,1
47,47,盒8下,3703,48.1,4.2,15.5,63.9,1.7,6.8,1.2,206.4,5.5,2.5,41.8,46.3,1
47,47,盒8下,3703.1,47.9,4,15.5,58,1.2,7.1,1.2,204,4.9,2.5,43.8,48.7,1
47,47,盒8下,3703.2,47.6,3.9,15.5,52.7,1,6.8,1.2,202.8,4.5,2.5,45.3,50.4,1
47,47,盒8下,3703.3,47.2,3.9,15.5,49.9,1.1,6.2,1.1,202.8,4.3,2.5,45.8,50.9,1
47,47,盒8下,3703.5,46.7,3.8,15.5,49.3,1.5,5.4,1,203.6,4.4,2.5,45.3,50.4,1
47,47,盒8下,3703.6,46.2,3.8,15.5,50.3,2.1,4.6,0.8,205,4.5,2.5,44,48.9,1
47,47,盒8下,3703.7,45.8,3.9,15.5,52.2,2.6,3.9,0.6,207,4.6,2.5,42.2,47.1,1
47,47,盒8下,3703.8,45.4,3.9,15.5,53.1,3,3.5,0.5,209,4.6,2.5,40.4,45.2,1
47,47,盒8下,3704,45.2,3.9,15.5,52.5,2.9,3.7,0.5,210.5,4.6,2.5,39,43.7,1
47,47,盒8下,3704.1,45,3.9,15.5,50.8,2.6,4.1,0.5,211.4,4.5,2.5,38.1,42.7,1
47,47,盒8下,3704.2,44.9,3.9,15.5,49,2.2,4.6,0.5,211.6,4.4,2.5,37.7,42.2,1
47,47,盒8下,3704.3,45,3.9,15.5,47.8,1.8,5.1,0.5,211.5,4.2,2.5,37.7,42.3,1
47,47,盒8下,3704.5,45.2,3.9,15.6,46.8,1.6,5.4,0.5,211.5,4.1,2.5,38.1,42.7,1
47,47,盒8下,3704.6,45.6,3.9,15.6,45.4,1.8,5.4,0.5,211.2,4.1,2.5,38.8,43.6,1
47,47,盒8下,3704.7,46.2,3.8,15.6,44.7,2.2,5,0.4,210.5,4.1,2.5,39.9,45,1
47,47,盒8下,3704.8,46.9,3.8,15.6,46.9,2.6,4.6,0.4,209.2,4.2,2.5,41.4,46.7,1
47,47,盒8下,3705,47.8,3.9,15.6,50.8,2.8,4.5,0.4,207.6,4.3,2.6,43.2,48.8,1
47,47,盒8下,3705.1,48.8,4,15.6,54.5,3,4.2,0.4,205.9,4.4,2.6,45.4,51.4,1
47,47,盒8下,3705.2,49.9,4.1,15.6,55.9,2.9,4.1,0.5,204.7,4.3,2.6,48.3,54.6,1
47,47,盒8下,3705.3,50.9,4,15.6,54.5,2.8,4.2,0.6,204.1,4.3,2.6,51.3,57.6,1
47,47,盒8下,3705.5,51.9,3.9,15.6,52.3,2.7,4.2,0.7,204.1,4.4,2.6,53.9,60,1
47,47,盒8下,3705.6,52.8,3.8,15.6,53,2.6,4.2,0.8,204.1,4.7,2.6,55.3,61.2,1
47,47,盒8下,3705.7,53.7,3.8,15.6,58.8,2.6,4.8,1,203.6,5.4,2.6,54.9,60.6,1
47,47,盒8下,3705.8,54.6,3.8,15.6,71.2,3.2,6.5,1.2,202.8,6.2,2.6,53.6,59,1
47,48,山1,3712.8,61.3,5.4,15.4,116.9,3.5,10.5,1.6,216.7,12.3,2.6,62.3,61.8,4
47,48,山1,3713,60.9,5.1,15.4,89.1,3.1,7.8,1,211.2,9.1,2.6,62.3,59.5,4
47,48,山1,3713.1,60.4,4.9,15.5,64.6,2.8,6.7,0.8,209.3,7.2,2.6,55.3,50.2,4
47,48,山1,3713.2,60.1,4.6,15.4,51.7,2.7,5.8,0.6,212.7,6.2,2.6,45,39.4,4
47,48,山1,3713.3,59.9,4.4,15.5,48.6,2.6,5.2,0.6,218.6,5.8,2.6,36.1,31.4,4
47,48,山1,3713.5,59.8,4.3,15.6,50.9,2.7,5.1,0.6,224.5,6.1,2.6,30.5,27,4
47,48,山1,3713.6,60,4.4,15.7,56.1,3.2,5.4,0.7,229,7.2,2.6,28.2,25.7,4
47,48,山1,3713.7,60.3,4.6,15.7,68.1,3.5,6.9,1,231.2,9.3,2.6,29.4,27.3,4
47,48,山1,3713.8,60.6,4.8,15.7,88.6,3.9,9.8,1.5,232.1,12.5,2.6,33.4,31.4,4
47,49,山1,3723.5,56.6,4.4,15.7,104.1,3.7,8.3,1.5,212.8,9.4,2.6,63.7,60.9,4
47,49,山1,3723.6,56.1,4.2,15.7,84.4,3.1,7.9,1.6,207.7,7.7,2.6,61.3,57.9,4
47,49,山1,3723.7,55.5,4.2,15.7,77.3,2.5,7.7,1.6,205.9,6.9,2.6,58.3,54.5,4
47,49,山1,3723.8,54.9,4.2,15.7,77.1,1.9,7.5,1.6,207.3,6.6,2.6,55,51.2,4
47,49,山1,3724,54.3,4.1,15.8,76.9,2,6.5,1.5,210.5,6.3,2.6,52,48.6,4
47,49,山1,3724.1,53.7,4.1,15.8,72.8,2.2,5.8,1.4,213.7,5.8,2.6,49.8,46.9,4
47,49,山1,3724.2,53.2,4,15.9,65.4,2.5,5,1.3,215.8,5.3,2.6,48.4,45.9,4
47,49,山1,3724.3,52.7,4,15.9,59.1,2.9,4,1,216.7,4.9,2.6,47.4,45.1,4
47,49,山1,3724.5,52.4,4.1,15.9,55.8,3.3,3.4,0.8,216.8,4.9,2.5,46.5,44.3,4
47,49,山1,3724.6,52.1,4.3,15.9,55.4,3.6,3.3,0.7,217,5.2,2.6,45.7,43.6,4
47,49,山1,3724.7,52,4.4,16,57.5,3.5,3.9,0.8,217.5,5.6,2.6,45.2,43.3,4
47,49,山1,3724.8,52,4.6,16.1,61.8,3.3,4.6,1,218.3,5.9,2.6,45.2,43.8,4
47,49,山1,3725,52.2,4.8,16.1,67.5,3.1,4.7,1.1,219.1,6.1,2.6,46.1,45.4,4
47,49,山1,3725.1,52.4,4.7,16.2,71.7,2.9,4.9,1.2,219.1,6.1,2.6,48.3,48.1,4
47,49,山1,3725.2,52.8,4.6,16.2,71.5,2.8,4.9,1.2,217.8,5.8,2.6,51.7,51.9,4
47,49,山1,3725.3,53.2,4.4,16,67.8,2.6,4.9,1.2,215.9,5.4,2.6,55.5,55.8,4
47,49,山1,3725.5,53.7,4.3,15.8,63.1,2.5,5.3,1.1,213.6,5.3,2.6,58.6,58.8,4
47,49,山1,3725.6,54.3,4.3,15.6,60.6,2.6,5.8,1.1,211.3,5.7,2.6,60,60.1,4
47,50,山1,3725.7,55,4.5,15.6,64.3,2.5,6.8,1.1,209.1,6.6,2.6,59.1,59.1,4
47,50,山1,3725.8,55.6,4.7,15.6,74,2.8,8.5,1.2,207.1,8,2.6,57.1,56.9,4
47,50,山1,3726,56.2,4.9,15.6,86.3,2.9,9.3,1.4,205.6,9.3,2.6,54.9,54.4,4
47,50,山1,3726.1,56.7,5,15.6,97,3,10.1,1.7,205,10.2,2.6,53.2,52.3,4
47,50,山1,3726.2,57.2,5,15.6,103.1,3,10.7,1.9,205.7,10.4,2.6,52.5,51.4,4
47,50,山1,3726.3,57.6,5,15.6,104.6,2.7,11,2,206.7,10,2.6,52.8,51.8,4
47,50,山1,3726.5,58,5,15.5,103.1,2.6,10.6,2.1,207.4,9.4,2.6,54.2,53.6,4
47,50,山1,3726.6,58.3,5.1,15.5,100.7,2.4,10.4,2.1,207.5,8.6,2.6,56.8,56.9,4
47,50,山1,3726.7,58.5,5.1,15.5,96.8,2.5,10.1,2,206.8,7.9,2.6,60.2,60.9,4
47,50,山1,3726.8,58.6,4.9,15.5,91.6,2.6,10.3,1.8,206.3,7.5,2.6,63.2,64.2,4
47,50,山1,3727,58.8,4.7,15.5,89.1,2.8,9.8,1.7,207.1,7.7,2.6,64.8,65.5,4
47,51,山1,3731.1,59.4,5.2,15.7,126.5,5.3,11,1.2,223.1,15.7,2.5,78.8,76.1,4
47,51,山1,3731.2,59,5.3,15.6,107,4.1,9.1,1.1,218.9,12.4,2.6,75.5,71.9,4
47,51,山1,3731.3,58.5,5.3,15.6,88.8,3.8,7.7,1,215.6,9.6,2.6,67.1,62.6,4
47,51,山1,3731.5,58,5.1,15.6,75.8,3.7,7.1,0.9,214.2,7.8,2.6,55.7,50.5,4
47,51,山1,3731.6,57.6,4.7,15.5,69,3.6,6.7,0.9,215.6,6.8,2.6,43.9,38.8,4
47,51,山1,3731.7,57.1,4.5,15.5,67.4,3.5,6.6,0.9,219.2,6.5,2.6,34.8,30.3,4
47,51,山1,3731.8,56.7,4.4,15.5,68.1,3.2,6.9,0.9,223.4,6.4,2.6,28.8,25.2,4
47,51,山1,3732,56.4,4.4,15.5,69.6,2.8,7.3,1,226.5,6.3,2.6,25.6,22.7,4
47,51,山1,3732.1,56.2,4.4,15.5,69.8,2.5,7.5,1,227.1,6.1,2.6,24.9,22.6,4
47,51,山1,3732.2,56.2,4.2,15.5,66.3,2.2,7.3,1,225.1,5.8,2.6,26.4,24.1,4
47,51,山1,3732.3,56.3,4,15.5,61,1.9,7.4,1.1,221.7,5.5,2.6,28.5,26.1,4
47,51,山1,3732.5,56.5,3.9,15.5,56.6,1.8,6.9,1,218.7,5.3,2.5,30.5,27.8,4
47,51,山1,3732.6,56.8,3.9,15.5,58.1,1.9,7.1,1.2,217.7,5.5,2.5,31.3,28.2,4
47,51,山1,3732.7,57.1,4.1,15.5,73.3,2.1,8.9,1.7,219.6,6.4,2.5,30.7,27.6,4
47,51,山1,3732.8,57.4,4.5,15.5,99.3,2.7,11.6,2.2,223.1,8,2.5,30,27.3,4
47,52,山1,3734.3,58,4.3,15.7,96.4,2,11.3,1.8,217.4,11.2,2.6,39.8,40.3,4
47,52,山1,3734.5,57.7,4.3,15.7,86.1,1.9,10.3,1.8,217.8,9.9,2.6,37.5,37.9,4
47,52,山1,3734.6,57.4,4.4,15.7,85.4,2,10.5,1.6,218.4,9.2,2.6,35.2,35.7,4
47,52,山1,3734.7,57,4.6,15.7,89.6,2.1,11,1.5,219.1,9.1,2.6,33.9,34.5,4
47,52,山1,3734.8,56.6,4.6,15.7,92.2,2,12.1,1.5,219.3,9.4,2.6,33.4,34.3,4
47,52,山1,3735,56.3,4.6,15.7,92.5,2,12.8,1.5,219,9.6,2.6,33.7,34.8,4
47,52,山1,3735.1,56.1,4.5,15.6,92.6,1.9,13.4,1.6,218.5,9.6,2.6,34.3,35.5,4
47,52,山1,3735.2,56,4.6,15.6,95.6,1.9,13.7,1.7,218,9.4,2.6,35.1,36.7,4
47,52,山1,3735.3,56,4.8,15.5,100.5,1.7,13.8,1.7,217.3,9.1,2.6,36.1,38.2,4
47,52,山1,3735.5,56.2,5,15.5,102.6,1.6,13.4,1.7,216,8.8,2.6,37.7,40.4,4
47,52,山1,3735.6,56.4,5,15.5,98.4,1.6,12.4,1.6,214.1,8.2,2.6,40.1,43.8,4
47,52,山1,3735.7,56.6,4.8,15.6,87.6,1.9,11.2,1.4,210.9,7.4,2.6,43.8,48.3,4
47,52,山1,3735.8,57,4.5,15.7,76.6,2.5,10.3,1.1,207.7,6.6,2.6,48.1,52.9,4
47,52,山1,3736,57.4,4.4,15.8,70.4,3,9.2,0.8,205.3,6,2.6,51.6,56.6,4
47,52,山1,3736.1,57.8,4.4,15.8,72.5,3.9,9.3,0.8,204.6,6,2.6,53.7,58,4
47,52,山1,3736.2,58.2,4.7,15.7,84.5,4.4,11,1,206.4,6.9,2.6,53.7,56.6,4
47,52,山1,3736.3,58.6,5.1,15.7,101.9,4.7,12.8,1.3,209.9,8.7,2.6,52.3,54.2,4
47,55,山2_1,3760.6,60.2,8.1,21,111.3,2.8,12.5,2.3,213,11.7,2.6,71,70.8,4
47,55,山2_1,3760.7,59.9,7.7,20.3,107.9,2.7,12.1,2.2,214,11.4,2.6,73.6,71.8,4
47,55,山2_1,3760.8,59.6,7.5,20,105.9,2.6,11.7,2.1,215.1,10.7,2.6,74.3,70.9,4
47,55,山2_1,3761,59.3,7.5,20,103.8,2.6,11,2,215.7,9.7,2.6,72.2,68.7,4
47,55,山2_1,3761.1,59,7.7,19.9,99.3,2.5,10.2,1.8,215.4,8.3,2.6,68.5,66.3,4
47,55,山2_1,3761.2,58.7,8,19.4,90.8,2.4,9.3,1.7,214.6,7.2,2.6,65.1,64.6,4
47,55,山2_1,3761.3,58.5,8.4,18.5,80.7,2.1,8.7,1.6,213.2,6.8,2.6,62.9,63.8,4
47,55,山2_1,3761.5,58.4,8.6,17.8,72.4,2,8.4,1.4,211.7,6.7,2.6,62.2,63.5,4
47,55,山2_1,3761.6,58.2,8.6,17.7,67.6,1.9,8.2,1.4,210.4,6.7,2.6,62,62.8,4
47,55,山2_1,3761.7,58.2,8.5,17.7,67.3,1.7,8.4,1.4,208.7,6.7,2.6,61.9,61.4,4
47,55,山2_1,3761.8,58.1,8.6,17.5,69.3,1.6,8.9,1.5,206.6,6.7,2.6,61.6,59.9,4
47,55,山2_1,3762,58.1,8.7,17.3,72.4,1.6,9.3,1.5,203.8,6.8,2.6,61.5,58.9,4
47,55,山2_1,3762.1,58.2,8.7,16.9,75.7,1.6,9.6,1.6,200.6,7.2,2.6,62.3,59.7,4
47,55,山2_1,3762.2,58.3,8.5,16.8,77.9,1.8,9.6,1.7,198.2,7.9,2.6,64.7,63,4
47,55,山2_1,3762.3,58.5,8.6,16.8,79.6,2.1,9.8,1.7,196.2,9.1,2.6,68.3,66.9,4
47,55,山2_1,3762.5,58.7,8.9,16.7,83.3,2.3,9.7,1.7,197.3,11.1,2.6,72,69.7,4
47,57,山2_2,3771.6,61.4,11.4,21.9,126.5,3.8,11.8,2.4,212.6,11.6,2.4,45.9,46.9,4
47,57,山2_2,3771.7,61.4,11.3,21.7,115.6,3.1,10.6,2.5,206.1,10.9,2.4,43.7,43.7,4
47,57,山2_2,3771.8,61.4,11.3,21.3,107.2,2.5,9.8,2.5,204.4,10.5,2.4,40.5,40.8,4
47,57,山2_2,3772,61.5,11.2,20.9,101.5,2.5,9.2,2.5,205.4,10.4,2.4,37.7,38.8,4
47,57,山2_2,3772.1,61.5,10.9,20,99.4,2.9,9.1,2.5,207.4,10.7,2.5,35.9,38.1,4
47,57,山2_2,3772.2,61.6,10.5,19.5,103.3,3.3,9.8,2.5,211.3,11.4,2.5,35.7,38.4,4
47,57,山2_2,3772.3,61.6,10.2,19.5,111.5,3.7,11,2.4,215.3,12.4,2.5,36.2,39,4
47,60,山2_3,3778,58,6.9,17.8,94.6,2.8,12.9,1.6,207.3,8.9,2.6,56.2,64.8,4
47,60,山2_3,3778.1,57.9,7.2,17.3,81.8,2.6,9.9,1.5,208.7,8.1,2.6,54.2,60.9,4
47,60,山2_3,3778.2,57.7,7.7,16.5,78.3,2.4,8.6,1.5,212.9,7.5,2.6,50.9,56.8,4
47,60,山2_3,3778.3,57.6,8,16,76.2,2.2,7.8,1.5,218.3,6.9,2.6,48,53.7,4
47,60,山2_3,3778.5,57.4,7.6,15.9,72.9,2.2,7,1.5,222.4,6.4,2.6,46.7,52.6,4
47,60,山2_3,3778.6,57.3,6.5,15.9,68.6,2.1,6.2,1.4,224,6,2.6,47.5,53.6,4
47,60,山2_3,3778.7,57.3,5.3,15.9,63.7,2.1,5.2,1.3,222.2,5.6,2.6,49.9,55.7,4
47,60,山2_3,3778.8,57.4,4.5,16,57.9,2.2,4.3,1.2,219.4,5.7,2.6,52.9,57.9,4
47,60,山2_3,3779,57.5,4.2,16,52.2,2.2,3.9,1.1,218,6.3,2.6,55.2,59.5,4
47,60,山2_3,3779.1,57.8,4.3,15.9,48.2,2.3,3.6,1,218.6,7.8,2.6,56,59.4,4
47,60,山2_3,3779.2,58.1,4.7,16.1,51.6,2,5.2,1,221.4,10.1,2.6,55.2,57.2,4
47,60,山2_3,3779.3,58.5,5.9,16.4,65.5,1.9,8.7,1.3,225.7,13.6,2.5,52.8,53.7,4
47,60,山2_3,3779.5,59,7.7,16.6,88.6,2.4,12.3,1.7,232,18.4,2.4,49.1,49.4,4
47,61,山2_3,3790.8,58.8,6.2,16.5,103.9,4,10.7,1.5,201.7,10.3,2.7,81.2,86.1,4
47,61,山2_3,3791,58.6,7.5,15.7,91.8,3.5,9.4,1.5,197.9,10.8,2.7,84.3,87.5,4
47,61,山2_3,3791.1,58.4,9,15.5,83.4,3.2,8.5,1.5,196.9,11.1,2.7,81.6,84,4
47,61,山2_3,3791.2,58.2,9.7,15.5,81,3,7.7,1.6,199,11.2,2.7,73.7,75.5,4
47,61,山2_3,3791.3,58.1,9.5,15.5,82.7,2.8,7.3,1.8,203.5,11.1,2.7,64.1,65.7,4
47,61,山2_3,3791.5,57.9,8.8,15.5,86.3,2.7,7.5,2,208.8,10.8,2.7,55.7,57.3,4
47,61,山2_3,3791.6,57.7,8.2,15.6,89.8,2.6,8,2.2,213,10.5,2.6,50.4,52,4
47,61,山2_3,3791.7,57.4,7.9,15.8,91.2,2.4,8.4,2.3,215.3,10.4,2.6,48.9,51,4
47,61,山2_3,3791.8,57,8.2,15.9,91.4,2,8.9,2.4,215.4,10.4,2.6,50.4,53.3,4
47,61,山2_3,3792,56.6,8.5,15.8,91.1,1.6,9.6,2.6,214.9,10.5,2.6,54.6,57.7,4
47,61,山2_3,3792.1,56.2,8.3,15.8,90.8,1.2,10.4,2.6,215.1,10.7,2.6,60.9,63.7,4
47,61,山2_3,3792.2,55.7,7.7,16,91.3,0.8,11,2.7,217.1,11,2.6,67.8,70.3,4
47,61,山2_3,3792.3,55.3,7,16,91,0.5,11.5,2.7,220.5,11.3,2.6,73.9,76.7,4
47,61,山2_3,3792.5,54.9,6.3,16.1,89.7,0.4,11.7,2.6,224.8,11.4,2.6,79.5,83.9,4
48,45,盒8上,3913.2,43.8,2.8,31.2,86.4,5,11.1,1.7,233.4,13.2,2.3,19.2,20.4,1
48,45,盒8上,3913.3,43.6,2.8,31.5,78.6,4.9,10,1.5,227.6,12.1,2.3,19.3,20.6,1
48,45,盒8上,3913.4,43.4,2.9,31.7,73.4,4.4,8.9,1.4,225.5,11.5,2.3,19.1,20.3,1
48,45,盒8上,3913.5,43.2,2.9,31.7,71.2,3.9,8.2,1.3,221.8,11.5,2.3,18.5,19.7,1
48,45,盒8上,3913.7,43,3,31.6,71.3,3.6,7.9,1.3,216.3,11.8,2.3,17.8,18.9,1
48,45,盒8上,3913.8,42.8,3,31.5,72.5,3.4,7.9,1.2,213,12.3,2.3,17.3,18.3,1
48,45,盒8上,3913.9,42.6,2.9,31.4,73.8,3.3,7.9,1.2,214.6,13.1,2.3,17.2,18.2,1
48,45,盒8上,3914,42.4,2.8,31.3,73.5,3.2,8,1.2,220.5,14.2,2.3,17.8,18.8,1
48,45,盒8上,3914.2,42.2,2.7,31.1,71.6,3,8.1,1.2,227,15.1,2.3,18.8,19.9,1
48,45,盒8上,3914.3,42,2.7,31.1,69.7,2.8,8.1,1.3,228.8,15.1,2.3,19.7,20.9,1
48,45,盒8上,3914.4,41.9,2.7,31.1,68.3,2.7,8.1,1.3,228.5,14,2.2,20.2,21.4,1
48,45,盒8上,3914.5,41.7,2.8,31.1,66.9,2.5,8,1.3,227.8,12.7,2.2,20.1,21.3,1
48,45,盒8上,3914.7,41.5,2.8,31,65.5,2.3,7.8,1.4,225.1,12.1,2.2,19.6,20.7,1
48,45,盒8上,3914.8,41.4,2.9,30.9,64.4,1.9,7.7,1.4,222.1,12.3,2.3,18.7,19.8,1
48,45,盒8上,3914.9,41.2,2.9,30.8,64.1,1.7,7.8,1.4,220.6,12.9,2.3,17.6,18.6,1
48,45,盒8上,3915,41.1,2.9,30.6,64.1,1.5,8,1.4,220.1,13.3,2.2,16.5,17.3,1
48,45,盒8上,3915.2,41,2.8,30.3,64.1,1.4,8.3,1.4,224.1,13.7,2.2,15.8,16.5,1
48,45,盒8上,3915.3,40.9,2.8,30.2,64,1.3,8.9,1.4,234.3,14.1,2.2,15.7,16.5,1
48,45,盒8上,3915.4,40.8,2.7,30.3,64,1.1,9.6,1.4,248.8,14.3,2.2,16.3,17.1,1
48,45,盒8上,3915.5,40.7,2.7,30.7,64.2,1.1,10.2,1.5,269.3,13.7,2.2,17.3,18.1,1
48,45,盒8上,3915.7,40.6,2.7,31.1,64.1,1,10.4,1.5,290.1,12.7,2.2,18.2,19.2,1
48,45,盒8上,3915.8,40.5,2.7,31.4,63.7,1,10.6,1.5,301.5,11.8,2.2,18.8,19.7,1
48,45,盒8上,3915.9,40.4,2.6,31.4,63.3,1,10.6,1.5,309.6,11.6,2.2,18.8,19.6,1
48,45,盒8上,3916,40.4,2.5,31.6,63.2,1.1,10.2,1.4,319.1,12.2,2.2,18.2,19,1
48,45,盒8上,3916.2,40.3,2.5,31.6,63.1,1.4,9.6,1.3,320,13.5,2.2,17.5,18.2,1
48,45,盒8上,3916.3,40.3,2.6,31.4,63,1.7,9,1.2,309.2,15.1,2.2,16.7,17.4,1
48,45,盒8上,3916.4,40.2,2.7,31,63.2,2,8.5,1.1,292.7,15.9,2.2,15.9,16.5,1
48,45,盒8上,3916.5,40.2,2.8,30.6,64.3,2.3,8,1.1,271.7,15.6,2.2,15.3,15.9,1
48,45,盒8上,3916.7,40.2,2.8,30.4,67.2,2.7,7.6,1.2,250.8,15.1,2.3,15.2,15.7,1
48,45,盒8上,3916.8,40.2,2.9,30.5,71.8,2.9,7.6,1.3,234.5,15.1,2.3,15.6,16.2,1
48,45,盒8上,3916.9,40.2,2.9,30.9,76.6,2.8,8,1.4,224,15.6,2.3,16.5,17.3,1
48,45,盒8上,3917,40.2,2.9,31.2,79.4,2.7,8.4,1.5,223.3,16.1,2.3,18,19,1
48,45,盒8上,3917.2,40.3,2.9,31.3,78.6,2.5,8.6,1.5,228.2,16,2.4,20,21.1,1
48,45,盒8上,3917.3,40.3,2.9,30.8,75.4,2.4,8.7,1.5,227.5,15.3,2.4,22.3,23.8,1
48,45,盒8上,3917.4,40.4,2.8,29.7,72.1,2.3,8.8,1.5,219.7,14.5,2.4,25.4,27.2,1
48,45,盒8上,3917.5,40.5,2.8,28.6,69.2,2.3,8.8,1.5,216,13.2,2.4,29.4,31.7,1
48,45,盒8上,3917.7,40.6,2.7,27.9,65.5,2.2,8.9,1.4,215.3,11.6,2.4,34.5,37.4,1
48,45,盒8上,3917.8,40.6,2.7,27.5,60.6,2.1,9,1.2,210.6,10.3,2.4,39.9,43.2,1
48,45,盒8上,3917.9,40.7,2.7,27.4,56.2,2,9.1,1.1,205.1,9.5,2.4,43.9,47.4,1
48,45,盒8上,3918,40.8,2.7,27.4,54.1,1.8,9.2,1.1,206.4,9.3,2.5,44.7,48.1,1
48,45,盒8上,3918.2,40.9,2.7,27.3,55.7,1.7,9.3,1.1,215.3,9.3,2.5,41.9,44.9,1
48,45,盒8上,3918.3,41,2.6,27.3,60.5,1.7,9.4,1.1,226.4,9.5,2.5,36.8,39.2,1
48,45,盒8上,3918.4,41.1,2.6,27.3,66.7,1.6,9.6,1.2,240.4,10.4,2.5,31.3,33.1,1
48,46,盒8上,3920.7,40.4,3,27.8,65.6,2.5,12.4,0.9,216,9.4,2.4,30.9,33,1
48,46,盒8上,3920.8,40.3,2.9,28.2,59.5,2.1,11.4,0.8,224.8,9,2.4,28.2,30,1
48,46,盒8上,3920.9,40.2,2.7,28.7,58.5,1.8,10.7,0.8,233.1,8.8,2.4,25.9,27.5,1
48,46,盒8上,3921,40.1,2.6,29.4,58.2,1.6,10.4,0.8,236.1,8.6,2.5,24.6,26.3,1
48,46,盒8上,3921.2,40,2.5,30,57.5,1.4,10.3,0.8,232.2,8.2,2.5,24.6,26.3,1
48,46,盒8上,3921.3,40,2.4,30.4,57.1,1.2,10.2,0.8,222.4,7.9,2.6,25.5,27.5,1
48,46,盒8上,3921.4,40,2.2,30.6,56.6,1,10.2,0.8,211.4,7.8,2.6,27.2,29.4,1
48,46,盒8上,3921.5,39.9,2.1,30.5,54.5,0.9,10.1,0.9,204.1,7.7,2.6,29.1,31.5,1
48,46,盒8上,3921.7,39.9,2.1,30.3,51.3,0.8,10,0.9,200.6,7.5,2.6,31,33.6,1
48,46,盒8上,3921.8,40,2.2,29.9,48.7,0.8,9.8,0.9,197.6,7.2,2.6,32.5,35.3,1
48,46,盒8上,3921.9,40,2.3,29.5,48.5,0.9,9.4,0.9,195.4,7.1,2.6,33.6,36.3,1
48,46,盒8上,3922,40.1,2.3,29.2,49.9,1.1,8.8,0.9,195.4,7.2,2.6,34.2,36.8,1
48,46,盒8上,3922.2,40.2,2.3,29.1,51.4,1.3,8.4,0.9,196.1,7.8,2.6,34.2,36.7,1
48,46,盒8上,3922.3,40.2,2.3,29.2,51.2,1.4,8.2,0.8,201.6,9.1,2.6,32.7,34.7,1
48,46,盒8上,3922.4,40.4,2.5,29.5,49.7,1.5,8.1,0.8,220.6,11.3,2.5,29.1,30.7,1
48,46,盒8上,3922.5,40.5,2.7,30,49.1,1.6,8.1,0.7,250.6,13.1,2.4,24.1,25.2,1
48,46,盒8上,3922.7,40.6,2.9,30.5,53.1,1.6,8.4,0.8,277.6,13.3,2.3,19.6,20.4,1
48,46,盒8上,3922.8,40.7,3,30.7,64.1,1.8,9,0.9,295.2,11.9,2.3,16.9,17.6,1
48,47,盒8上,3928.4,44.2,2.4,31.8,76.4,4.5,8.9,1.2,257.2,7.3,2.4,32.9,36.9,1
48,47,盒8上,3928.5,44.1,2.3,31.7,66.5,4.1,8.6,1.1,250.9,8,2.5,33.9,38,1
48,47,盒8上,3928.7,44,2.4,31.4,60.1,3.7,8.4,1.1,253.2,9.5,2.5,32.5,36.2,1
48,47,盒8上,3928.8,43.8,2.5,30.9,57.5,3.5,8,1.1,263.3,11,2.5,30.2,33.4,1
48,47,盒8上,3928.9,43.7,2.5,30.5,58.4,3.3,7.6,1.1,272,12,2.5,28.8,31.7,1
48,47,盒8上,3929,43.6,2.6,30.2,60.3,3.3,7.3,1.1,270.1,12,2.4,28.4,31.2,1
48,47,盒8上,3929.2,43.5,2.6,30.4,60.7,3.2,7.1,1,255.6,11.3,2.4,28.8,31.7,1
48,47,盒8上,3929.3,43.4,2.5,30.7,59.7,3,7.1,1,238.9,10.4,2.5,28.8,31.8,1
48,47,盒8上,3929.4,43.3,2.6,30.9,59.3,2.9,7.3,1,227,9.8,2.5,27.5,30.4,1
48,47,盒8上,3929.5,43.2,2.6,30.8,61.3,2.6,7.8,1,223,10.1,2.5,24.2,26.6,1
