jing,ceng,wei,DEPT,SP,PE,CAL,GR,U,TH,K,AC,CNL,DEN,RLLS,RLLD,LABEL
50,48,2-盒8下,3841.629,53.5958,2.4081,25.2806,53.8071,2.2221,6.166,1.1076,202.7625,13.6342,2.452216404,56.3237,72.5952,1
50,48,2-盒8下,3841.754,54.423,2.512,25.8886,62.1434,1.7589,6.727,1.2172,204.8016,14.824,2.452216404,58.3948,73.2516,1
50,48,2-盒8下,3841.879,55.2483,2.5748,26.7852,72.5727,1.4561,7.7208,1.2146,205.6699,16.6045,2.452216404,56.5357,70.4789,1
50,48,2-盒8下,3842.004,56.0364,2.5347,27.6809,79.3994,1.2605,8.7007,1.2259,209.4344,19.2714,2.452216404,52.9646,64.9486,1
50,48,2-盒8下,3842.129,56.7589,2.4228,28.9324,89.8178,1.0765,9.6306,1.325,219.0208,24.0714,2.452216404,47.8614,56.6367,1
50,48,2-盒8下,3842.254,57.3656,2.3244,30.7638,112.4357,1.1038,10.6276,1.4443,235.8094,28.5007,2.452216404,40.4894,47.5529,1
50,48,2-盒8下,3842.379,57.8281,2.3356,32.4724,132.429,1.3097,11.2364,1.5553,252.5645,32.1037,2.452216404,33.9877,40.1622,1
50,48,2-盒8下,3842.504,58.1146,2.3437,33.869,136.7798,1.6403,11.5604,1.6802,265.9485,36.3561,2.452216404,28.9249,34.3934,1
50,48,2-盒8下,3842.629,58.1953,2.2445,34.9976,133.7187,2.1986,11.8457,1.7412,277.0938,39.8973,2.452216404,25.5347,30.4447,1
54,15,盒8,3797.8876,66.6711,4.525,26.1102,34.2946,1.4853,3.7167,1.1564,230.5273,5.7723,2.5174,48.5624,79.6687,1
54,15,盒8,3798.0126,66.7517,4.0675,26.3597,36.4929,1.3863,3.9077,1.1382,231.4938,5.2955,2.5263,48.9319,82.2829,1
54,15,盒8,3798.1376,66.8399,3.8053,26.6299,39.124,1.3532,4.0318,1.1213,230.2695,5.2214,2.5356,49.113,84.0219,1
54,15,盒8,3798.2626,66.9381,3.9216,26.5775,44.4695,1.3045,4.5137,1.1113,227.3488,5.4511,2.5416,48.202,81.606,1
54,15,盒8,3798.3876,67.0406,4.3698,26.6077,50.8537,1.2226,6.0646,1.1592,224.7864,6.0832,2.537,45.4591,74.935,1
54,15,盒8,3798.5126,67.1403,4.8942,26.9968,57.0099,1.273,8.3678,1.3176,223.4548,7.1705,2.5144,41.1897,65.1879,1
54,15,盒8,3798.6376,67.2295,5.3239,27.6123,62.25,1.499,9.8069,1.5026,222.9862,8.4509,2.489,36.3764,54.9525,1
54,15,盒8,3798.7626,67.302,5.574,28.1541,64.7758,1.7333,10.019,1.6122,222.1435,9.3869,2.4778,32.2062,47.1529,1
54,15,盒8,3798.8876,67.3628,5.6049,28.2101,64.1083,1.7637,9.9029,1.6423,220.9668,9.7444,2.4841,29.2131,41.6719,1
54,15,盒8,3799.0126,67.4178,5.4215,27.4159,62.5422,1.7372,9.7766,1.6732,220.2865,9.5957,2.5148,27.2859,38.0705,1
54,15,盒8,3799.1376,67.4709,5.2084,26.5524,63.2412,1.7448,9.5761,1.7193,221.1821,9.3326,2.5499,26.0777,35.7753,1
54,15,盒8,3799.2626,67.5195,5.1375,26.8877,64.8593,1.8038,9.3406,1.7682,223.0253,9.3149,2.5701,25.3518,34.4047,1
54,15,盒8,3799.3876,67.5585,5.2245,27.8624,66.394,1.9253,9.0464,1.82,224.4433,9.5869,2.5688,24.9151,33.7917,1
54,15,盒8,3799.5126,67.584,5.3495,28.3433,67.6323,2.1379,8.6032,1.8748,224.6108,10.0633,2.5574,24.8175,33.9014,1
54,15,盒8,3799.6376,67.5964,5.4745,28.256,66.9305,2.3353,8.1722,1.9048,223.4465,10.6103,2.5459,25.0338,34.4412,1
54,15,盒8,3799.7626,67.5995,5.6637,28.2348,64.9266,2.4197,7.8707,1.916,222.9388,11.1592,2.5169,25.3056,35.0916,1
54,15,盒8,3799.8876,67.5998,5.6696,28.4873,62.3921,2.3926,7.6401,1.9281,224.2184,11.7422,2.4912,25.4807,35.5467,1
54,15,盒8,3800.0126,67.5997,5.584,28.4899,60.1399,2.3328,7.3956,1.9409,228.1881,12.2829,2.4768,25.4938,35.6923,1
54,15,盒8,3800.1376,67.5998,5.5528,28.6184,58.618,2.2057,7.2612,1.9495,234.5579,12.5671,2.4712,25.341,35.7706,1
54,15,盒8,3800.2626,67.5995,5.7314,28.4936,58.3428,1.9341,7.2743,1.9729,240.8935,12.5714,2.4594,25.2628,36.078,1
54,15,盒8,3800.3876,67.5964,5.931,28.0715,59.2803,1.5803,7.2373,2.014,245.5845,12.2039,2.4425,25.4448,36.7145,1
54,15,盒8,3800.5126,67.5853,5.9804,27.5692,58.4327,1.2995,6.8791,2.0222,247.6989,11.3315,2.4253,25.9152,37.9384,1
54,15,盒8,3800.6376,67.5583,5.8678,27.6744,55.041,1.1429,6.2991,1.9247,247.5182,10.0961,2.4089,26.5732,39.6371,1
54,15,盒8,3800.7626,67.504,5.6268,27.7972,48.4316,1.0183,5.9953,1.7864,246.4463,8.9403,2.4013,27.2109,41.2598,1
54,15,盒8,3800.8876,67.4248,5.4231,28.1077,41.5557,0.894,6.1076,1.6873,245.4565,8.0948,2.4032,27.6398,42.4984,1
54,15,盒8,3801.0126,67.3261,5.4556,28.1746,37.1668,0.8308,6.292,1.629,244.2826,7.666,2.4073,27.7627,43.0197,1
54,15,盒8,3801.1376,67.2173,5.6804,28.1783,35.018,0.8503,6.3528,1.5698,242.8399,7.5538,2.4147,27.7051,42.8853,1
54,15,盒8,3801.2626,67.1088,5.8026,28.2248,34.5224,0.9819,6.301,1.4822,241.0029,7.455,2.4142,27.6261,42.5247,1
54,15,盒8,3801.3876,67.0063,5.9635,29.0132,33.8388,1.2569,6.1129,1.3379,238.8384,7.2662,2.3902,27.5657,42.1022,1
54,15,盒8,3801.5126,66.9102,6.2786,30.3154,33.7464,1.5711,5.9081,1.1683,237.0888,7.2154,2.342,27.5029,41.6293,1
54,15,盒8,3801.6376,66.8187,6.6986,31.0563,35.3793,1.7912,5.8214,1.0461,235.9542,7.4896,2.2907,27.319,41.1488,1
54,15,盒8,3801.7626,66.7305,7.1679,31.0819,37.6145,1.9128,5.8377,0.9884,236.0494,7.8024,2.2572,26.9889,40.5934,1
54,15,盒8,3801.8876,66.6434,7.5116,31.6053,40.8751,1.9821,5.9031,0.97,236.9951,8.1193,2.2646,26.61,39.8869,1
54,15,盒8,3802.0126,66.5553,7.0506,32.2511,44.0596,1.9252,6.1348,1.0121,238.5594,8.5706,2.2876,26.1842,38.955,1
54,15,盒8,3802.1376,66.4634,6.5916,32.5157,45.0131,1.7765,6.4187,1.1015,239.4916,9.2743,2.2792,25.6534,37.6217,1
54,15,盒8,3802.2626,66.3652,6.4389,32.4951,44.0722,1.6757,6.5603,1.1801,239.2846,10.0951,2.2245,25.0049,35.8688,1
54,15,盒8,3802.3876,66.2637,6.7332,32.0963,42.0184,1.7033,6.5042,1.2091,238.6024,10.9107,2.1307,24.3389,34.1661,1
54,15,盒8,3802.5126,66.162,7.3398,30.418,40.5672,1.8281,6.4083,1.2106,238.0666,11.4226,2.0348,23.7303,32.7681,1
54,15,盒8,3802.6376,66.061,7.8765,28.8691,40.3877,2.0294,6.3773,1.1946,239.2575,11.4678,1.9945,23.3376,31.8842,1
54,15,盒8,3802.7626,65.9573,7.9992,28.2844,41.4775,2.2015,6.5223,1.1692,242.4111,11.1885,2.0257,23.3561,31.9387,1
54,15,盒8,3802.8876,65.8483,7.6686,28.0726,43.2747,2.2361,6.9212,1.1537,246.3662,10.838,2.1177,23.75,32.7748,1
54,15,盒8,3803.0126,65.7353,7.1417,27.6359,43.8045,2.1402,7.5527,1.1614,250.3378,10.5205,2.2299,24.5723,34.3474,1
54,15,盒8,3803.1376,65.6239,6.5814,27.1707,43.8149,2.0007,8.233,1.1869,254.1235,10.2284,2.3283,25.918,36.7391,1
54,15,盒8,3803.2626,65.5213,6.1259,26.5232,46.1758,1.8894,8.8367,1.2131,256.5803,10.0837,2.4119,27.8384,39.9605,1
54,15,盒8,3803.3876,65.4242,5.8036,26.3033,49.2171,1.6857,9.5393,1.2528,257.171,10.2359,2.4786,30.1071,43.5709,1
54,15,盒8,3803.5126,65.3219,5.4747,26.7946,55.3722,1.3276,10.7797,1.3962,255.9351,10.8986,2.519,32.5525,47.0312,1
54,15,盒8,3803.6376,65.2007,5.2296,27.4664,68.7424,0.9782,12.8805,1.6675,251.9165,12.009,2.5315,34.8434,50.1812,1
54,15,盒8,3803.7626,65.0452,5.1372,27.4931,88.0787,0.9957,15.2518,2.0182,245.02,13.3178,2.5344,36.552,52.5369,1
54,15,盒8,3803.8876,64.861,5.1917,27.3109,103.4988,1.2245,16.942,2.2905,237.9246,14.3359,2.5343,37.7234,54.3129,1
54,15,盒8,3804.0126,64.6581,5.3577,27.5359,111.7509,1.3943,17.6828,2.4333,230.919,14.4128,2.534,38.8027,56.7431,1
54,15,盒8,3804.1376,64.4498,5.576,28.3627,113.0332,1.4096,17.442,2.4159,224.8949,13.7263,2.5328,40.7308,61.046,1
54,15,盒8,3804.2626,64.2491,5.575,29.2295,103.1131,1.4381,16.3118,2.2965,222.0853,12.502,2.5265,44.7871,69.7486,1
54,15,盒8,3804.3876,64.0602,5.2595,29.6231,90.858,1.4783,14.656,2.0796,221.7754,11.0677,2.5187,51.4086,84.1769,1
54,15,盒8,3804.5126,63.8836,4.8625,29.4921,77.7952,1.5368,13.413,1.821,224.6787,10.2918,2.5096,59.9384,102.9686,1
54,15,盒8,3804.6376,63.7183,4.5316,29.1675,63.3723,1.5731,12.8895,1.6142,232.5653,11.0816,2.4933,67.4366,117.0199,1
54,15,盒8,3804.7626,63.5625,4.4883,29.4986,54.0204,1.5868,12.7846,1.5124,247.7809,14.3839,2.4344,66.2478,106.3773,1
54,15,盒8,3804.8876,63.4069,5.0278,31.2704,54.4078,1.7272,12.7529,1.5091,267.0705,20.1993,2.2987,55.7582,79.8004,1
56,43,盒8,3798.0764,50.072,2.4891,27.0135,65.1158,1.8849,9.6067,1.0756,207.646,9.3836,2.583,61.6323,65.8947,1
56,43,盒8,3798.2014,49.8705,2.5797,27.0986,62.9656,1.8266,9.5944,1.0754,209.9126,9.5846,2.6037,60.2031,64.2196,1
56,43,盒8,3798.3264,49.673,2.5805,27.0832,57.8824,1.6262,9.5168,1.0484,214.9357,9.6687,2.6186,59.3314,62.9718,1
56,43,盒8,3798.4514,49.4789,2.4818,27.0358,52.4579,1.3317,9.4217,1.0064,215.8936,9.4864,2.6226,58.4359,61.597,1
56,43,盒8,3798.5764,49.2888,2.3546,27.016,48.727,1.1268,9.3872,0.9831,215.1853,9.1908,2.6165,57.4582,60.1374,1
56,43,盒8,3798.7014,49.1035,2.269,27.0597,47.1101,1.0283,9.3992,0.9932,214.6301,9.0511,2.6052,56.7343,59.0145,1
56,43,盒8,3798.8264,48.9231,2.2376,27.141,46.1812,1.0092,9.2843,1.0156,215.6536,9.1288,2.5902,56.4359,58.3917,1
56,43,盒8,3798.9514,48.7479,2.2441,27.2116,45.1266,1.0729,8.9792,1.0317,218.3234,9.2359,2.5722,56.2492,57.9178,1
56,43,盒8,3799.0764,48.5793,2.2497,27.2052,43.9093,1.1954,8.6066,1.0405,222.6112,9.2215,2.5542,55.4188,56.8597,1
56,43,盒8,3799.2014,48.417,2.2254,27.1056,43.6329,1.3621,8.2395,1.0468,226.5751,9.1531,2.5392,53.6948,55.0589,1
56,43,盒8,3799.3264,48.2619,2.1758,26.9241,45.272,1.7439,7.5219,1.0249,228.7268,9.1899,2.5282,51.5359,53.0787,1
56,43,盒8,3799.4514,48.1152,2.1304,26.7058,48.9997,2.4812,6.2955,0.9502,228.049,9.4641,2.5205,50.3355,52.3942,1
56,43,盒8,3799.5764,47.9769,2.1111,26.5044,53.3228,3.2048,5.2223,0.8655,224.3708,10.018,2.5178,51.3818,54.2314,1
56,43,盒8,3799.7014,47.8481,2.1072,26.3428,55.93,3.5968,4.727,0.8166,218.87,10.4685,2.5219,55.574,59.371,1
56,43,盒8,3799.8264,47.7298,2.0879,26.2246,54.6246,3.7036,4.5423,0.7907,214.5257,10.2548,2.531,62.3913,67.0565,1
56,43,盒8,3799.9514,47.622,2.0534,26.1591,49.8558,3.6507,4.3884,0.7428,211.9862,9.2572,2.5414,70.0643,75.4218,1
56,43,盒8,3800.0764,47.5263,2.019,26.137,43.7469,3.3335,4.5221,0.6697,211.2434,8.2781,2.5502,77.0118,82.9686,1
56,43,盒8,3800.2014,47.4432,2.0308,26.1028,39.3538,2.8558,5.0562,0.5911,212.504,7.7691,2.5565,82.7611,89.5159,1
56,43,盒8,3800.3264,47.3727,2.0187,26.0261,37.2882,2.5151,5.56,0.5247,215.0279,7.1275,2.5572,88.0924,96.0978,1
56,43,盒8,3800.4514,47.3171,1.9888,25.9288,36.543,2.3262,5.8374,0.4748,217.3789,6.4165,2.5513,94.8145,104.7741,1
56,43,盒8,3800.5764,47.276,2.0023,25.8772,35.653,2.1229,6.101,0.4326,218.7625,5.6313,2.5409,104.5537,116.9666,1
56,43,盒8,3800.7014,47.2498,2.0366,25.8983,34.2933,1.8818,6.3907,0.3959,218.8185,4.9156,2.5307,117.4311,132.2992,1
56,43,盒8,3800.8264,47.2412,2.0554,25.9576,32.893,1.6275,6.6176,0.3758,217.232,4.4081,2.5222,131.0744,147.6747,1
56,43,盒8,3800.9514,47.2489,2.0421,25.9734,31.9807,1.4071,6.7462,0.3764,214.5257,4.1778,2.5146,141.3394,158.7841,1
56,43,盒8,3801.0764,47.2743,2.0089,25.9092,31.479,1.2128,6.8533,0.3879,211.7576,4.1653,2.5088,145.747,163.315,1
56,43,盒8,3801.2014,47.3189,1.9725,25.808,30.7105,1.0318,6.9382,0.4068,210.7074,4.264,2.5063,145.313,162.65,1
56,43,盒8,3801.3264,47.3816,1.9466,25.7195,29.3686,0.892,6.8663,0.4388,211.261,4.37,2.5061,143.8939,160.972,1
56,43,盒8,3801.4514,47.4642,1.955,25.6175,27.8525,0.8261,6.5999,0.4788,212.1195,4.4066,2.5028,144.2832,161.3307,1
56,43,盒8,3801.5764,47.567,2.0242,25.4313,27.0102,0.8263,6.2435,0.5083,212.5031,4.3738,2.4967,147.5879,164.9688,1
56,43,盒8,3801.7014,47.6889,2.1132,25.1876,27.0003,0.8778,5.882,0.5219,212.4967,4.314,2.4931,153.5013,171.2868,1
56,43,盒8,3801.8264,47.8319,2.1754,25.0298,27.7272,0.9902,5.4364,0.5286,211.8253,4.2728,2.4923,160.5869,178.1238,1
56,43,盒8,3801.9514,47.9949,2.1598,25.0856,28.9087,1.1874,4.8484,0.5306,209.8742,4.2703,2.4944,165.1009,181.3598,1
56,43,盒8,3802.0764,48.1769,2.1254,25.32,30.4533,1.4531,4.2675,0.5247,206.6419,4.3532,2.4988,164.8505,179.1564,1
56,43,盒8,3802.2014,48.3802,2.1869,25.5847,32.6797,1.7518,3.9139,0.5252,203.0341,4.5805,2.5034,160.7142,172.9912,1
56,43,盒8,3802.3264,48.6018,2.2413,25.8055,35.8089,1.9295,4.0959,0.5945,199.3721,5.0018,2.5079,155.8788,165.9156,1
56,43,盒8,3802.4514,48.8416,2.1908,26.0687,39.5042,1.8841,4.8579,0.7483,195.8045,5.5768,2.5111,149.958,157.1731,1
56,43,盒8,3802.5764,49.1002,2.0689,26.4494,43.1517,1.7042,6.0113,0.9482,195.3141,6.1819,2.5104,139.7521,143.7458,1
56,43,盒8,3802.7014,49.3749,1.9794,26.8171,46.8527,1.6832,7.0867,1.1151,198.4018,6.7121,2.5104,124.7038,125.8882,1
56,43,盒8,3802.8264,49.6654,1.9897,27.0011,50.8149,1.9309,7.7877,1.216,202.375,7.1897,2.5151,106.6701,106.0476,1
56,43,盒8,3802.9514,49.9708,2.0743,26.9715,54.0393,2.3199,8.0313,1.2474,205.4749,7.7559,2.5272,89.1776,87.8354,1
56,43,盒8,3803.0764,50.288,2.2077,26.8993,55.4753,2.6655,8.0521,1.2418,207.0559,8.6297,2.5357,74.001,72.7967,1
57,45,2-盒8下,3786.411,47.6496,2.409077682,25.02112676,44.4654,2.2331,4.3598,0.3853,217.3465,6.8261,2.5619,192.4028,244.5561,1
57,45,2-盒8下,3786.536,47.567,2.409077682,25.02112676,37.2007,2.0345,4.2127,0.339,218.2976,6.5719,2.5313,194.2723,250.0525,1
57,45,2-盒8下,3786.661,47.4754,2.409077682,25.02112676,35.3142,1.7978,4.0428,0.3044,222.0186,6.6892,2.5094,195.641,253.8409,1
57,45,2-盒8下,3786.786,47.3773,2.409077682,25.02112676,34.8878,1.6558,3.9085,0.2851,226.8322,6.6675,2.4993,198.9743,259.2527,1
57,45,2-盒8下,3786.911,47.2885,2.409077682,25.02112676,33.7512,1.549,3.8393,0.2785,231.6009,6.8513,2.4837,206.4383,269.3934,1
57,45,2-盒8下,3787.036,47.2235,2.409077682,25.02112676,32.0016,1.5216,3.8779,0.2776,235.3796,7.0611,2.4728,215.3537,281.467,1
57,45,2-盒8下,3787.161,47.1932,2.409077682,25.02112676,31.3049,1.494,3.8687,0.2646,236.9141,7.3065,2.4682,224.0171,293.2733,1
57,45,2-盒8下,3787.286,47.2087,2.409077682,25.02112676,29.1588,1.441,3.8783,0.2512,236.2036,7.5121,2.4576,231.6939,304.116,1
57,45,2-盒8下,3787.411,47.2645,2.409077682,25.02112676,27.408,1.4486,3.966,0.242,235.6665,7.7428,2.4474,238.6225,314.7347,1
57,45,2-盒8下,3787.536,47.3565,2.409077682,25.02112676,28.769,1.4252,4.042,0.2417,235.0628,8.0796,2.446,245.3246,325.6292,1
57,45,2-盒8下,3787.661,47.481,2.409077682,25.02112676,31.687,1.3873,4.0065,0.2458,232.8882,7.9643,2.4533,251.0413,335.9408,1
57,45,2-盒8下,3787.786,47.6312,2.409077682,25.02112676,32.4439,1.3415,3.9285,0.25,230.0812,8.0468,2.4571,255.9858,345.8249,1
57,45,2-盒8下,3787.911,47.8128,2.409077682,25.02112676,30.8247,1.2782,3.9749,0.2639,228.863,7.867,2.4641,260.9008,356.3492,1
57,45,2-盒8下,3788.036,48.0267,2.409077682,25.02112676,28.8597,1.1629,3.8635,0.264,230.0959,8.0753,2.476,266.6714,368.4915,1
57,45,2-盒8下,3788.161,48.2678,2.409077682,25.02112676,29.3495,1.0881,3.7523,0.271,231.7389,8.3553,2.4853,273.7879,382.981,1
57,45,2-盒8下,3788.286,48.5256,2.409077682,25.02112676,31.6835,1.1051,3.8927,0.2941,232.2097,8.0737,2.4822,287.1453,406.4486,1
57,45,2-盒8下,3788.411,48.7868,2.409077682,25.02112676,31.8791,1.1812,4.076,0.3234,230.5198,7.8365,2.4713,312.568,446.4734,1
57,45,2-盒8下,3788.536,49.0517,2.409077682,25.02112676,29.9763,1.2659,4.3028,0.3602,227.3464,7.7407,2.4619,348.3075,500.5367,1
57,45,2-盒8下,3788.661,49.3181,2.409077682,25.02112676,31.7277,1.2854,4.4998,0.3882,223.7899,8.0566,2.4651,390.4642,562.0261,1
57,45,2-盒8下,3788.786,49.5656,2.409077682,25.02112676,36.019,1.2721,4.5025,0.3947,219.9646,8.0461,2.4767,429.0205,615.7859,1
57,45,2-盒8下,3788.911,49.7633,2.409077682,25.02112676,37.706,1.2131,4.5702,0.4041,216.5589,7.9536,2.4919,450.8633,643.4267,1
57,45,2-盒8下,3789.036,49.8833,2.409077682,25.02112676,37.3605,1.1226,4.7322,0.4128,215.3627,7.9667,2.502,436.9119,618.6285,1
57,45,2-盒8下,3789.161,49.9302,2.409077682,25.02112676,37.7759,1.0385,4.9361,0.4161,216.1444,7.6018,2.5013,404.8397,567.7748,1
57,45,2-盒8下,3789.286,49.9159,2.409077682,25.02112676,37.1806,0.9323,5.2045,0.4227,219.2894,7.3115,2.4928,369.9086,512.5118,1
57,45,2-盒8下,3789.411,49.8829,2.409077682,25.02112676,31.6196,0.842,5.1624,0.4058,223.0932,6.8123,2.4842,342.7836,468.0591,1
57,45,2-盒8下,3789.536,49.8753,2.409077682,25.02112676,26.1574,0.7416,4.8794,0.3747,224.3564,6.5311,2.4694,325.6339,437.4494,1
57,45,2-盒8下,3789.661,49.9206,2.409077682,25.02112676,25.954,0.6971,4.5335,0.3443,224.3542,7.8294,2.4628,316.9441,419.3258,1
57,45,2-盒8下,3789.786,50.0011,2.409077682,25.02112676,28.0836,0.6765,4.2051,0.3259,223.1248,9.0209,2.4649,310.9249,406.881,1
57,45,2-盒8下,3789.911,50.089,2.409077682,25.02112676,28.8191,0.6927,4.0161,0.3165,221.1479,8.6793,2.4716,305.4058,397.0294,1
57,45,2-盒8下,3790.036,50.1666,2.409077682,25.02112676,26.8821,0.7443,4.0171,0.3219,219.4778,7.9781,2.4813,302.4991,392.0536,1
57,45,2-盒8下,3790.161,50.2246,2.409077682,25.02112676,23.1314,0.7774,4.0059,0.3429,218.9873,7.4526,2.4901,303.7278,392.8199,1
57,45,2-盒8下,3790.286,50.2765,2.409077682,25.02112676,20.7816,0.8022,3.9173,0.3603,219.0101,7.6924,2.4812,307.5914,396.1808,1
57,45,2-盒8下,3790.411,50.3518,2.409077682,25.02112676,20.8947,0.7884,3.7999,0.3774,217.9698,8.0493,2.4627,308.938,394.1814,1
57,45,2-盒8下,3790.536,50.4835,2.409077682,25.02112676,22.1914,0.7772,3.6871,0.394,215.8011,8.2328,2.4583,299.4145,375.3627,1
57,45,2-盒8下,3790.661,50.6792,2.409077682,25.02112676,23.6211,0.7902,3.6854,0.4173,212.2113,7.8829,2.4698,267.7808,325.1988,1
57,45,2-盒8下,3790.786,50.9418,2.409077682,25.02112676,26.5144,0.8521,3.8675,0.4549,208.4704,7.7704,2.4773,203.2975,235.3229,1
57,45,2-盒8下,3790.911,51.2518,2.409077682,25.02112676,32.8481,1.0975,4.8161,0.5747,205.5759,8.1115,2.4877,136.8222,152.8679,1
57,45,2-盒8下,3791.036,51.6035,2.409077682,25.02112676,46.0291,1.6726,7.1051,0.8427,203.5465,8.0472,2.5098,89.7096,97.7443,1
58,47,盒8,4046,46.2639,2.916060103,25.0655,49.9161,2.2859,4.3089,0.767,207.2596,13.3866,2.5507,43.2254,45.7249,1
58,47,盒8,4046.125,46.0238,2.916060103,25.2019,44.813,2.1569,4.1133,0.7388,212.6831,12.6177,2.5314,36.9439,39.3717,1
58,47,盒8,4046.25,45.7964,2.916060103,25.3235,37.0265,1.9928,3.7733,0.6999,218.3588,11.7117,2.5371,33.5875,36.0806,1
58,47,盒8,4046.375,45.6093,2.916060103,25.3204,31.2962,1.8346,3.5605,0.671,220.7752,10.2907,2.5476,33.1873,35.4444,1
58,47,盒8,4046.5,45.4781,2.916060103,25.1438,30.041,1.5837,3.216,0.604,220.6259,9.5743,2.5473,33.5124,35.7904,1
58,47,盒8,4046.625,45.4058,2.916060103,24.9427,30.0269,1.3751,2.9871,0.5508,219.1961,9.3395,2.5469,34.3916,36.878,1
58,47,盒8,4046.75,45.4027,2.916060103,24.7387,28.8704,1.2559,2.948,0.5375,218.6507,8.9341,2.5269,35.6187,38.2366,1
58,47,盒8,4046.875,45.4695,2.916060103,24.6317,28.2788,1.1466,2.8132,0.5088,218.9795,8.7401,2.5176,36.1751,38.8704,1
58,47,盒8,4047,45.6052,2.916060103,24.6073,27.6394,1.1489,2.7488,0.4973,219.5218,8.5462,2.5226,36.3158,39.0492,1
58,47,盒8,4047.125,45.8172,2.916060103,24.5797,25.3915,1.2189,2.7754,0.5002,219.2535,8.5967,2.5284,36.4387,39.1814,1
58,47,盒8,4047.25,46.0961,2.916060103,24.5551,24.9805,1.2346,2.7159,0.4856,218.1663,8.5114,2.5274,36.0056,38.7157,1
58,47,盒8,4047.375,46.4446,2.916060103,24.5731,26.6177,1.214,2.5888,0.4529,216.3897,8.3941,2.5265,35.1217,37.7652,1
58,47,盒8,4047.5,46.8479,2.916060103,24.6996,26.1019,1.15,2.4895,0.4223,215.9613,8.7785,2.5276,33.9351,36.4894,1
58,47,盒8,4047.625,47.2867,2.916060103,24.8228,24.1966,1.1306,2.3811,0.3975,217.123,9.1216,2.5325,32.3502,34.7852,1
58,47,盒8,4047.75,47.7403,2.916060103,24.8539,23.879,1.1278,2.3212,0.3681,217.7323,9.1716,2.534,30.6364,32.9424,1
58,47,盒8,4047.875,48.228,2.916060103,24.8565,25.7121,1.1657,2.4693,0.3645,217.1436,9.0937,2.5322,29.1772,31.3734,1
58,47,盒8,4048,48.7486,2.916060103,24.9342,28.1559,1.2163,2.8496,0.3843,216.8049,9.0995,2.5334,28.1101,30.2259,1
58,47,盒8,4048.125,49.2813,2.916060103,25.0985,28.7524,1.1849,3.2921,0.3967,216.5368,9.1054,2.5345,27.2147,29.2631,1
58,47,盒8,4048.25,49.83,2.916060103,25.3458,27.9989,1.0951,3.594,0.3929,216.0367,9.1475,2.5385,26.0497,28.0104,1
58,47,盒8,4048.375,50.3943,2.916060103,25.4943,27.7344,1.0126,3.7987,0.3936,214.7791,9.2823,2.5511,24.7929,26.659,1
58,47,盒8,4048.5,50.9592,2.916060103,25.5309,28.3998,0.9493,3.9489,0.3991,212.1075,9.3523,2.5654,24.2371,26.0614,1
58,47,盒8,4048.625,51.5119,2.916060103,25.3733,30.9325,0.8848,3.9374,0.3952,207.7708,9.4587,2.5788,24.1643,25.9832,1
58,47,盒8,4048.75,52.0421,2.916060103,25.226,33.6272,0.8645,3.9451,0.4018,202.7133,9.6843,2.5834,23.2384,24.9875,1
59,44,盒8,3819.375,61.2066,2.5447,24.6234,59.3813,4.0002,12.6495,1.3592,206.4391,13.5421,2.6149,71.2691,79.7402,1
59,44,盒8,3819.5,60.8721,2.4093,24.7349,45.1354,3.0242,10.9089,1.0259,209.0955,10.6141,2.6025,64.834,73.4182,1
59,44,盒8,3819.625,60.5013,2.2327,24.8934,41.7044,2.303,9.3763,0.8097,213.9379,8.9053,2.5657,57.3634,65.2999,1
59,44,盒8,3819.75,60.1006,2.1252,24.9128,43.273,1.9149,8.616,0.6728,216.8617,8.4149,2.5399,52.013,59.1104,1
59,44,盒8,3819.875,59.6841,2.084,24.7241,46.065,1.461,8.5388,0.6543,218.202,8.3833,2.5376,49.5182,55.9416,1
59,44,盒8,3820,59.2823,2.066,24.5947,45.3128,1.2178,8.3801,0.6863,218.448,8.4504,2.5375,49.4735,55.5278,1
59,44,盒8,3820.125,58.915,2.0583,24.4436,43.2673,1.1497,8.46,0.6863,217.831,8.5007,2.5148,51.2997,57.2644,1
59,44,盒8,3820.25,58.5861,2.0068,24.2862,43.0583,1.0063,8.7414,0.6955,218.1436,8.5484,2.4964,54.077,60.0528,1
59,44,盒8,3820.375,58.2798,1.9281,24.1314,43.2759,1.0384,8.5646,0.6988,218.2638,8.6569,2.497,56.1465,62.1684,1
59,44,盒8,3820.5,57.9857,1.898,24.0386,41.8808,1.1357,8.0593,0.7576,217.5332,8.756,2.5133,57.0174,63.3173,1
59,44,盒8,3820.625,57.7054,1.9543,24.0024,40.6171,1.227,7.5202,0.8565,219.6998,8.8716,2.5175,57.017,63.8557,1
59,44,盒8,3820.75,57.434,2.0183,24.0851,40.6628,1.3312,6.8309,0.9522,224.5225,8.9016,2.503,56.7391,64.1322,1
59,44,盒8,3820.875,57.1783,2.0047,24.2056,40.94,1.3986,5.9391,1.0594,229.409,8.808,2.4907,56.4448,64.3151,1
59,44,盒8,3821,56.9602,1.9514,24.35,40.8376,1.5414,5.1123,1.0891,231.8841,8.7899,2.4838,56.7793,65.0509,1
59,44,盒8,3821.125,56.7806,1.9189,24.4031,40.2031,1.6666,4.4593,1.0755,232.8897,8.8268,2.4863,57.5665,66.2731,1
59,44,盒8,3821.25,56.6325,1.9178,24.4087,39.132,1.7936,3.7727,1.0169,233.1119,8.7255,2.4881,58.0602,67.1661,1
