jing,ceng,wei,DEPT,SP,PE,CAL,GR,U,TH,K,AC,CNL,DEN,RLLS,RLLD,LABEL
20,39,2-盒8下,4360.415,42.052,2.8606,24.5033,62.1295,2.2744,9.8233,1.3803,223.901,6.2956,2.6199,45.032,47.8823,3
20,39,2-盒8下,4360.54,40.9978,2.8499,24.615,63.3694,2.1791,9.0847,1.288,230.0647,6.9899,2.6036,40.6628,45.2131,3
20,39,2-盒8下,4360.665,39.9609,2.728,24.7627,74.4255,2.2743,8.9832,1.2827,232.1911,7.7376,2.5785,35.4895,40.9619,3
20,39,2-盒8下,4360.79,38.9451,2.5369,24.8241,83.3885,2.4387,9.1246,1.3103,231.6848,7.9634,2.5543,32.0485,37.3139,3
20,39,2-盒8下,4360.915,37.9551,2.3885,24.8015,78.8104,2.5363,9.0942,1.3243,230.0112,7.5782,2.5353,30.4085,34.888,3
20,39,2-盒8下,4361.04,36.9956,2.2993,24.7073,67.0284,2.4874,8.6494,1.2809,228.3465,6.7656,2.5231,30.7563,33.8705,3
20,39,2-盒8下,4361.165,36.0772,2.2212,24.632,59.7046,2.2871,7.7605,1.1656,229.1327,5.783,2.52,32.8084,34.478,3
20,39,2-盒8下,4361.29,35.203,2.1415,24.6218,52.4852,2.0232,6.7568,1.0381,229.4397,5.0248,2.5228,35.7091,36.3034,3
20,39,2-盒8下,4361.415,34.3769,2.0872,24.5656,42.5982,1.7644,5.7046,0.901,227.4083,4.5141,2.5301,38.3734,38.3939,3
20,39,2-盒8下,4361.54,33.6085,2.0683,24.4497,34.9805,1.5887,4.906,0.8015,227.3685,4.1842,2.5395,39.4116,39.2967,3
20,39,2-盒8下,4361.665,32.8919,2.0723,24.3335,32.9857,1.5547,4.5333,0.7797,229.148,4.156,2.5488,38.7095,39.118,3
20,39,2-盒8下,4361.79,32.2283,2.0835,24.3041,36.054,1.6365,4.5051,0.8183,232.8418,4.6004,2.5565,36.1204,37.8152,3
20,39,2-盒8下,4361.915,31.6193,2.0839,24.3874,41.1585,1.7647,4.6306,0.891,235.5778,5.3731,2.5626,32.7769,35.5198,3
20,39,2-盒8下,4362.04,31.057,2.0851,24.4876,44.4304,1.9037,4.7793,0.9751,236.0177,6.3016,2.5675,29.7928,32.7212,3
20,39,2-盒8下,4362.165,30.5423,2.1429,24.5464,44.2227,2.0463,4.997,1.0541,234.9911,7.0351,2.5716,27.9243,30.569,3
20,39,2-盒8下,4362.29,30.073,2.2722,24.5839,45.3764,2.1723,5.205,1.1163,233.1145,7.2128,2.5714,27.4102,29.5441,3
20,39,2-盒8下,4362.415,29.6427,2.393,24.62,52.285,2.2342,5.359,1.1537,229.9037,7.2972,2.5669,27.7538,29.2879,3
20,39,2-盒8下,4362.54,29.2513,2.4263,24.7101,60.262,2.2016,5.5257,1.1599,226.5138,7.2495,2.5634,29.0826,29.9329,3
20,39,2-盒8下,4362.665,28.8953,2.3563,24.752,61.6003,2.0719,5.5783,1.1268,224.4079,6.4993,2.5656,31.283,31.1872,3
20,39,2-盒8下,4362.79,28.5746,2.2403,24.7089,57.7912,1.8482,5.4107,1.0398,224.2476,5.162,2.5671,34.1107,32.7058,3
20,39,2-盒8下,4362.915,28.2935,2.1375,24.6593,50.3599,1.6191,5.082,0.9206,225.1556,3.9774,2.5614,36.6652,34.7539,3
20,39,2-盒8下,4363.04,28.0514,2.0918,24.6572,42.1244,1.4965,4.8234,0.8277,225.9118,3.6311,2.5484,37.6484,36.4102,3
20,39,2-盒8下,4363.165,27.8488,2.1297,24.7057,38.8693,1.51,4.7903,0.7918,227.7932,3.9494,2.5333,36.1564,36.8339,3
20,39,2-盒8下,4363.29,27.6918,2.249,24.7397,42.219,1.6359,5.06,0.823,231.8234,4.2873,2.5212,32.9063,35.7536,3
20,39,2-盒8下,4363.415,27.5753,2.371,24.7616,49.2231,1.8046,5.4413,0.8804,234.4778,4.4106,2.5099,29.5851,33.2758,3
20,39,2-盒8下,4363.54,27.5002,2.4213,24.8316,55.3182,1.9564,5.688,0.9267,234.9585,4.1082,2.499,27.5188,30.7719,3
20,39,2-盒8下,4363.665,27.4712,2.3846,24.8897,54.8244,2.0508,5.631,0.922,232.942,3.3354,2.4946,27.2107,29.4959,3
20,39,2-盒8下,4363.79,27.4847,2.3389,24.8689,50.3452,2.0773,5.2408,0.8523,230.4257,2.5963,2.5012,29.1927,30.1677,3
20,39,2-盒8下,4363.915,27.5447,2.3548,24.7957,45.5678,2.029,4.5931,0.7421,226.8275,2.0048,2.5191,33.2926,32.7717,3
20,39,2-盒8下,4364.04,27.6549,2.4189,24.689,42.1802,1.9567,3.9139,0.6289,221.6268,1.6822,2.5416,39.7855,37.3593,3
20,39,2-盒8下,4364.165,27.813,2.5009,24.5962,37.7404,1.8638,3.3244,0.5284,214.9948,1.3173,2.566,48.0633,43.7086,3
20,39,2-盒8下,4364.29,28.0237,2.6163,24.4802,33.2735,1.7821,2.927,0.4568,208.4624,0.9165,2.5906,57.6832,51.5363,3
20,39,2-盒8下,4364.415,28.2874,2.7845,24.397,31.2291,1.8318,2.886,0.4356,203.9945,1.017,2.6089,66.4543,59.1673,3
20,39,2-盒8下,4364.54,28.6001,2.9335,24.348,31.7087,1.9902,3.1908,0.4617,204.3686,1.8026,2.6133,68.7839,63.3423,3
20,39,2-盒8下,4364.665,28.9638,2.9472,24.3662,37.3565,2.2288,3.8593,0.5353,209.9125,3.0618,2.6041,64.2094,62.7762,3
20,39,2-盒8下,4364.79,29.3725,2.8256,24.4298,48.3323,2.5041,4.7331,0.6346,217.6626,4.3213,2.5897,56.3369,58.6557,3
20,39,2-盒8下,4364.915,29.8185,2.6285,24.4918,59.722,2.7525,5.6644,0.7457,225.0341,5.6799,2.5694,48.2264,52.6643,3
20,39,2-盒8下,4365.04,30.3025,2.4396,24.5032,63.2127,2.967,6.5803,0.8472,229.7363,6.1782,2.5434,43.6175,48.1776,3
20,39,2-盒8下,4365.165,30.8166,2.332,24.5556,62.6191,3.1771,7.3674,0.9288,232.104,5.6613,2.5223,42.6688,46.1547,3
20,39,2-盒8下,4365.29,31.3573,2.3396,24.5965,63.1938,3.2362,7.8143,0.969,231.9702,5.236,2.5078,45.2193,46.733,3
20,39,2-盒8下,4365.415,31.9228,2.4371,24.6225,60.6638,2.9807,7.6844,0.9362,228.8854,4.0192,2.5015,50.806,49.8699,3
20,39,2-盒8下,4365.54,32.5053,2.5239,24.5125,53.3684,2.5979,7.0985,0.8607,223.9192,2.4212,2.5154,57.3042,54.0263,3
20,39,2-盒8下,4365.665,33.0994,2.5677,24.3952,50.7334,2.203,6.3819,0.7793,217.4816,1.815,2.5461,62.595,57.2597,3
20,39,2-盒8下,4365.79,33.6957,2.6826,24.3285,63.0012,2.0754,6.3615,0.7847,213.6958,2.6595,2.5646,63.65,58.5802,3
