jing,ceng,wei,DEPT,SP,PE,CAL,GR,U,TH,K,AC,CNL,DEN,RLLS,RLLD,LABEL
31,50,盒8,3889.6489,59.3599,2.3917,23.8211,43.2898,0.7675,7.7335,1.5285,225.0714,5.4685,2.4323,60.2817,73.5231,1
31,50,盒8,3889.7739,59.3465,2.3558,23.5273,42.242,0.9367,9.3209,1.8065,217.55,4.758,2.4381,76.1913,93.2056,1
31,51,盒8,3889.8989,59.3309,2.3517,23.5056,40.62,1.1,10.7587,2.0414,210.9974,4.4202,2.4814,93.3362,114.2772,1
31,51,盒8,3890.0239,59.3191,2.4369,23.4978,41.8817,1.2692,12.1059,2.2701,207.4119,4.5565,2.5312,110.5149,134.1764,1
31,51,盒8,3890.1489,59.317,2.5929,23.4736,45.0093,1.3418,12.8515,2.3863,205.8916,5.0011,2.5698,122.0464,144.1941,1
31,51,盒8,3890.2739,59.3324,2.7329,23.4798,49.1304,1.3437,12.7943,2.3456,208.0649,5.9406,2.5902,116.0782,135.9959,1
31,51,盒8,3890.3989,59.3658,2.7879,23.8706,56.0049,1.34,12.8774,2.3146,215.9093,7.2833,2.5916,105.4697,123.7345,1
31,51,盒8,3890.5239,59.4151,2.7642,24.288,68.8484,1.3359,12.8016,2.2573,223.1817,9.6128,2.5819,94.5586,109.3815,1
31,51,盒8,3890.6489,59.4716,2.7132,24.4085,83.5219,1.3841,12.363,2.1222,228.0375,11.6268,2.5761,79.4244,90.3745,1
31,51,盒8,3890.7739,59.532,2.6291,24.3123,92.1805,1.4078,11.8927,1.9995,232.3492,10.5154,2.5665,63.6941,72.1723,1
31,51,盒8,3890.8989,59.6002,2.5066,24.2642,90.3794,1.3639,11.3176,1.8756,232.8018,7.5603,2.5079,52.4255,59.0764,1
31,51,盒8,3891.0239,59.6865,2.4013,25.1835,77.4003,1.2175,10.1115,1.6641,228.9187,5.371,2.3997,45.6632,51.2496,1
31,51,盒8,3891.1489,59.7892,2.361,26.1338,63.2977,1.0248,8.7644,1.4421,225.57,5.4802,2.3298,42.5516,47.6408,1
31,51,盒8,3891.2739,59.9016,2.4136,26.8772,54.1884,0.931,8.0097,1.3252,223.9855,6.9311,2.3535,43.1364,47.8991,1
31,51,盒8,3891.3989,60.0117,2.4685,26.6637,48.6366,0.9214,7.9367,1.3144,221.5139,7.0012,2.3932,46.1669,50.6344,1
31,51,盒8,3891.5239,60.1073,2.4344,25.8223,43.4784,0.9491,8.098,1.3376,218.2644,6.2286,2.4135,48.3975,52.2763,1
31,51,盒8,3891.6489,60.1787,2.3177,24.7623,41.4411,1.0366,8.4539,1.3899,215.1453,5.8891,2.4438,47.674,51.0113,1
31,51,盒8,3891.7739,60.2221,2.1703,24.1016,45.133,1.1234,8.6175,1.4216,215.5815,6.998,2.4921,44.2243,47.3666,1
31,51,盒8,3891.8989,60.241,2.0337,23.8723,50.9709,1.1777,8.5043,1.3949,219.6852,8.3578,2.5285,39.9178,42.9103,1
31,51,盒8,3892.0239,60.2403,1.9589,24.0502,53.0083,1.2924,8.321,1.356,225.4848,9.3032,2.547,35.6271,38.3809,1
31,51,盒8,3892.1489,60.2367,1.9628,24.165,54.5785,1.4233,8.3401,1.3423,232.1902,10.4016,2.5493,32.2871,34.8555,1
31,51,盒8,3892.2739,60.2452,2.0444,24.4092,58.6805,1.5164,8.2525,1.2992,237.7613,11.1255,2.5489,30.695,33.2429,1
31,51,盒8,3892.3989,60.2797,2.135,24.7704,63.0313,1.5714,7.9049,1.207,240.6906,11.4644,2.5165,30.6483,33.3718,1
31,51,盒8,3892.5239,60.3352,2.1652,25.1532,64.3078,1.5859,7.2757,1.0958,242.1803,9.8962,2.4501,31.8489,34.9624,1
31,51,盒8,3892.6489,60.4138,2.1044,24.9952,58.7277,1.5015,6.4671,0.9768,240.0315,8.9432,2.3704,34.1953,37.677,1
31,51,盒8,3892.7739,60.5065,2.0342,24.491,49.9902,1.3817,5.9257,0.8991,234.984,9.601,2.3615,37.4157,41.1833,1
31,51,盒8,3892.8989,60.602,2.0312,23.8084,46.6483,1.3343,5.7466,0.8837,228.657,9.6655,2.4254,40.4956,44.603,1
31,51,盒8,3893.0239,60.7013,2.0716,23.5394,50.2719,1.4183,5.9919,0.9346,223.5306,9.5577,2.4913,43.1248,47.8453,1
31,51,盒8,3893.1489,60.8054,2.0707,23.4841,60.4199,1.5895,6.6998,1.0515,220.3013,9.1464,2.5228,46.0881,51.7368,1
31,43,盒8,3855.1489,62.1581,2.2294,23.1892,45.4718,0.8787,5.5813,0.7742,203.9969,13.3311,2.5388,86.5365,98.6693,4
31,43,盒8,3855.2739,62.2132,2.4698,23.206,39.3847,0.8811,5.4506,0.7638,199.0231,12.271,2.5541,124.569,139.8834,4
31,43,盒8,3855.3989,62.2504,2.635,23.2664,39.9136,1.0209,5.833,0.8163,195.3258,10.3015,2.5714,168.9459,186.5487,4
31,43,盒8,3855.5239,62.2746,2.8273,23.3575,44.7063,1.2196,6.453,0.9042,192.8824,8.1294,2.5968,201.106,220.182,4
31,43,盒8,3855.6489,62.2862,2.989,23.426,49.3655,1.4252,7.1388,1.0068,192.2378,7.1789,2.6201,186.9675,204.2308,4
31,43,盒8,3855.7739,62.2789,3.0675,23.449,52.8508,1.5592,7.2421,1.0365,192.5009,7.1868,2.6279,146.0233,161.2015,4
31,43,盒8,3855.8989,62.2499,3.0865,23.409,51.8987,1.5363,6.5052,0.9571,192.9045,7.6179,2.6259,109.4738,123.3065,4
31,43,盒8,3856.0239,62.2011,3.0725,23.3222,47.5536,1.3942,5.7941,0.8448,192.7921,8.6441,2.6207,84.3067,96.5967,4
31,43,盒8,3856.1489,62.1308,2.9874,23.2618,42.7703,1.2817,5.2594,0.7655,192.9672,9.1615,2.61,66.5934,76.9042,4
31,43,盒8,3856.2739,62.0402,2.9408,23.1161,40.4278,1.2747,5.0653,0.7429,194.3255,8.904,2.6099,56.4286,65.1156,4
31,43,盒8,3856.3989,61.9264,2.9361,22.9517,38.9081,1.358,5.1567,0.7616,197.3685,8.5629,2.6134,51.2812,58.7139,4
31,43,盒8,3856.5239,61.7856,2.9038,22.8256,40.0457,1.575,5.6326,0.8592,201.3456,8.4557,2.6149,47.963,54.4837,4
31,43,盒8,3856.6489,61.623,2.7374,22.9072,44.0407,1.7221,6.0134,0.944,204.7206,8.6672,2.6064,43.8884,49.0593,4
31,43,盒8,3856.7739,61.4419,2.4769,23.1416,50.8944,1.757,6.0175,0.9689,206.5726,8.7575,2.5806,37.506,41.473,4
31,43,盒8,3856.8989,61.2481,2.3395,23.3514,54.6808,1.6256,5.644,0.9415,208.0172,9.9659,2.5616,30.4864,33.728,4
31,43,盒8,3857.0239,61.0485,2.3656,23.393,50.4706,1.3817,4.8584,0.8399,210.4729,11.9373,2.5547,24.7787,27.4607,4
31,43,盒8,3857.1489,60.8492,2.4127,23.2307,42.7023,1.1391,3.9271,0.7037,214.4245,12.9792,2.5547,20.4988,22.6686,4
31,43,盒8,3857.2739,60.66,2.3445,23.0714,37.0457,0.962,3.3564,0.6136,219.2648,12.007,2.5391,17.8914,19.6678,4
31,43,盒8,3857.3989,60.4891,2.1865,22.9644,33.3163,0.8529,3.1467,0.5723,224.9753,10.6292,2.5147,16.9841,18.4404,4
31,44,盒8,3857.5239,60.3468,2.0327,22.948,32.3231,0.8117,3.1302,0.5526,230.7668,10.7202,2.4945,17.0748,18.2718,4
31,44,盒8,3857.6489,60.2364,1.9564,22.9309,31.6852,0.7734,3.1913,0.5451,233.4672,10.4727,2.4862,17.6215,18.65,4
31,44,盒8,3857.7739,60.1602,1.9402,22.9187,29.3383,0.7689,3.4071,0.5679,233.0076,9.5332,2.4862,18.219,19.1969,4
31,44,盒8,3857.8989,60.1253,1.9251,22.9307,26.7635,0.8001,3.5637,0.5892,231.965,9.209,2.4795,18.8642,19.8597,4
31,44,盒8,3858.0239,60.1317,1.8977,22.9338,26.6911,0.7793,3.5392,0.5885,230.9646,8.3408,2.475,19.4742,20.4862,4
31,44,盒8,3858.1489,60.1767,1.8887,22.926,26.5293,0.7071,3.4657,0.5744,229.8349,7.6449,2.4763,19.865,20.8852,4
31,44,盒8,3858.2739,60.2558,1.8896,22.9224,24.3904,0.6656,3.176,0.5229,228.965,7.2096,2.4805,19.947,21.032,4
31,44,盒8,3858.3989,60.3534,1.8917,22.9656,22.3627,0.6141,2.9136,0.4871,229.0781,7.5455,2.4814,19.7713,21.0359,4
31,44,盒8,3858.5239,60.4618,1.8781,23.0039,22.6221,0.5954,2.8574,0.4767,229.9345,7.3129,2.4826,19.6469,21.2372,4
31,44,盒8,3858.6489,60.5756,1.8596,22.9935,23.3633,0.6342,2.987,0.4923,230.3159,6.449,2.4858,19.9926,22.0715,4
31,44,盒8,3858.7739,60.6888,1.8446,22.9609,23.3787,0.6798,3.2285,0.5181,229.5519,5.5002,2.4899,21.913,24.7346,4
31,44,盒8,3858.8989,60.7988,1.8318,22.9603,23.8141,0.6619,3.4349,0.5194,227.5757,5.2213,2.494,26.5615,30.4357,4
31,44,盒8,3859.0239,60.906,1.8366,23.0578,23.9709,0.5896,3.5416,0.5044,223.8618,4.9005,2.5033,34.7937,40.0273,4
31,44,盒8,3859.1489,61.0124,1.8797,23.272,23.2462,0.5543,3.5064,0.4842,218.988,4.5961,2.5185,46.2971,53.0688,4
31,44,盒8,3859.2739,61.1155,2.0162,23.4628,23.7231,0.5397,3.5758,0.4916,214.2547,4.7263,2.5426,58.1381,66.222,4
31,44,盒8,3859.3989,61.2088,2.2267,23.5292,26.0738,0.5465,3.7508,0.5138,210.1119,5.1136,2.5691,64.585,73.6079,4
31,44,盒8,3859.5239,61.2888,2.4834,23.4322,27.5561,0.5765,3.9322,0.5443,205.9101,5.5605,2.5818,64.451,74.1556,4
31,45,盒8,3859.6489,61.3523,2.67,23.3087,27.1375,0.6332,4.2975,0.6043,203.3573,5.9255,2.5791,62.9699,73.0995,4
31,45,盒8,3859.7739,61.4047,2.6703,23.2387,27.8056,0.7201,4.7574,0.6732,202.1558,6.053,2.568,62.6586,72.8177,4
31,45,盒8,3859.8989,61.4487,2.4097,23.238,31.4395,0.8298,5.252,0.7487,201.2866,6.0516,2.5559,63.4039,73.4259,4
31,45,盒8,3860.0239,61.4872,2.2293,23.2811,38.7985,1.0554,6.1168,0.8719,200.4294,7.5688,2.5365,65.0195,74.9591,4
31,45,盒8,3860.1489,61.5296,2.1222,23.3474,46.3938,1.3838,7.6847,1.0893,201.716,12.6813,2.5252,65.8895,75.1592,4
31,45,盒8,3860.2739,61.5787,2.129,23.4099,55.373,1.8062,10.0314,1.4071,207.8817,23.1953,2.5367,61.4353,69.3273,4
31,67,克里摩里,4065.3989,53.5256,4.8816,23.0725,26.2559,1.6182,0.8161,0.5607,164.3403,0.8892,2.6913,1265.3334,1755.6251,6
31,67,克里摩里,4065.5239,53.5672,4.7959,23.0605,24.647,1.5991,0.8316,0.5601,164.1954,0.7381,2.6879,1344.5886,1849.006,6
31,67,克里摩里,4065.6489,53.6332,4.7122,23.066,24.3225,1.5033,0.9097,0.5547,165.189,0.695,2.6804,1383.5642,1891.4115,6
31,67,克里摩里,4065.7739,53.7239,4.67,23.0782,25.2072,1.365,0.9723,0.5418,166.5005,0.7878,2.6628,1393.3538,1907.5031,6
31,67,克里摩里,4065.8989,53.8423,4.7495,23.092,25.2001,1.2094,1.0239,0.5118,167.2169,0.7921,2.6537,1422.1106,1952.5842,6
31,67,克里摩里,4066.0239,53.9851,4.9038,23.1004,24.1416,1.1064,1.09,0.4819,167.6546,0.7405,2.6592,1519.1913,2079.9529,6
31,67,克里摩里,4066.1489,54.1534,4.9996,23.1056,23.6648,1.0207,1.1825,0.4641,167.3675,0.7049,2.6674,1712.1321,2308.2314,6
31,67,克里摩里,4066.2739,54.3503,5.0237,23.1105,22.9528,0.912,1.3976,0.4623,166.3253,0.6107,2.6802,1964.9918,2594.8271,6
31,67,克里摩里,4066.3989,54.571,5.02,23.115,22.1393,0.8796,1.7096,0.4953,165.4621,0.5183,2.6851,2243.4761,2877.0059,6
31,67,克里摩里,4066.5239,54.8117,5.0576,23.1216,22.4434,0.8923,2.0766,0.5451,164.8027,0.6029,2.6831,2259.0361,2801.603,6
31,67,克里摩里,4066.6489,55.0672,5.0993,23.1324,25.3445,0.9113,2.4909,0.6015,164.324,0.8761,2.6839,1897.0295,2335.1123,6
31,68,克里摩里,4066.7739,55.333,5.1222,23.1471,28.9669,0.9585,2.8833,0.6743,163.9858,1.0967,2.6943,1485.8436,1854.645,6
31,68,克里摩里,4066.8989,55.6051,5.0786,23.1715,33.3719,0.9831,3.3093,0.7443,163.8052,1.1713,2.7045,1200.9479,1515.0179,6
31,68,克里摩里,4067.0239,55.8773,4.9827,23.1656,36.4617,0.943,3.5766,0.7833,163.4133,1.1836,2.7139,1020.6074,1299.1731,6
31,68,克里摩里,4067.1489,56.1469,4.8019,23.1597,35.0818,0.8662,3.688,0.7977,161.5496,1.1613,2.7188,1122.2927,1530.0193,6
31,68,克里摩里,4067.2739,56.4113,4.5688,23.1212,31.3717,0.7892,3.7239,0.7894,157.7008,1.1971,2.7121,1378.9785,1995.2582,6
31,68,克里摩里,4067.3989,56.6681,4.4479,23.1143,29.6431,0.7571,3.6875,0.7788,154.0443,1.1388,2.7003,1828.1395,2827.6179,6
31,68,克里摩里,4067.5239,56.9084,4.5264,23.3888,30.5743,0.8776,4.3067,0.9096,151.4737,1.888,2.6891,2713.6689,4551.0137,6
31,64,克里摩里,4061.0239,55.0263,4.1439,23.6094,45.2043,0.6243,4.014,0.9887,167.826,2.5467,2.6838,156.4889,201.1008,6
31,64,克里摩里,4061.1489,54.6827,4.4066,23.7945,34.3289,0.5991,3.6037,0.8782,166.4273,2.7043,2.6883,247.6889,309.9605,6
31,64,克里摩里,4061.2739,54.3676,4.5878,24.0523,33.5325,0.617,3.5272,0.8704,164.7315,3.1469,2.6842,309.1196,395.623,6
31,64,克里摩里,4061.3989,54.0856,4.6813,24.1427,34.8428,0.6373,3.5358,0.8831,164.2543,3.5335,2.6786,290.2019,384.7391,6
31,64,克里摩里,4061.5239,53.8355,4.7469,24.0676,34.396,0.6292,3.4964,0.8889,164.4464,4.0866,2.6828,236.703,324.3473,6
31,64,克里摩里,4061.6489,53.6173,4.8666,23.802,33.3734,0.6122,3.4539,0.8919,165.6147,4.5267,2.6996,193.4987,274.6371,6
31,64,克里摩里,4061.7739,53.4256,5.013,23.5611,34.5771,0.6492,3.4359,0.8964,168.2563,4.9346,2.7183,163.5382,239.499,6
31,64,克里摩里,4061.8989,53.2564,5.0853,23.4659,35.8267,0.6751,3.3486,0.876,170.7477,5.2369,2.7293,148.4843,219.3871,6
31,65,克里摩里,4062.0239,53.1182,5.0746,23.5691,35.8869,0.6579,3.1273,0.8131,176.211,5.2375,2.7301,144.8,214.751,6
31,65,克里摩里,4062.1489,53.026,5.0575,23.824,34.879,0.6605,2.913,0.7676,184.2618,4.6565,2.7208,157.5499,232.5547,6
31,65,克里摩里,4062.2739,53.0004,5.0817,23.9909,33.1961,0.676,2.7852,0.7504,187.4805,4.1833,2.6932,183.686,269.3618,6
31,65,克里摩里,4062.3989,53.0558,5.1291,23.8814,30.7277,0.7136,2.7003,0.7553,181.3188,3.6563,2.6574,216.0876,312.4396,6
31,65,克里摩里,4062.5239,53.1663,5.1568,23.6557,28.6764,0.8051,2.7722,0.8114,174.0921,3.0414,2.6298,254.5408,360.9405,6
31,65,克里摩里,4062.6489,53.3088,5.1487,23.5256,27.6917,0.931,2.9055,0.884,168.0141,2.3922,2.6403,298.692,417.1689,6
31,65,克里摩里,4062.7739,53.4579,5.0853,23.5321,28.2151,1.0059,2.9182,0.9089,165.213,2.3825,2.6678,318.5565,442.9288,6
31,65,克里摩里,4062.8989,53.6075,4.9527,23.575,32.0769,1.0973,3.07,0.971,162.2185,2.966,2.6775,308.1691,426.8199,6
31,65,克里摩里,4063.0239,53.7544,4.8171,23.6289,37.8939,1.2393,3.3318,1.0669,159.9286,4.1688,2.676,274.3109,373.4977,6
31,65,克里摩里,4063.1489,53.8908,4.7242,23.6863,41.9687,1.5216,3.8618,1.2578,156.3079,5.9922,2.6815,214.9176,287.798,6
31,65,克里摩里,4063.2739,54.0059,4.6708,23.7373,48.8856,2.0507,4.9414,1.6236,152.6952,7.9784,2.6902,142.9047,188.5438,6
31,52,盒8,3893.2739,60.9169,2.0326,23.514,68.4625,1.7649,7.1038,1.1122,217.7894,8.538,2.5267,50.5662,57.4889,1
31,52,盒8,3893.3989,61.0394,2.0256,23.5215,70.6896,1.9657,7.2541,1.1355,213.2679,7.8875,2.5385,57.8351,65.7394,1
31,52,盒8,3893.5239,61.1795,2.0803,23.4786,67.6426,2.1315,7.4389,1.1777,207.2118,7.6862,2.5579,67.8637,76.4526,1
31,52,盒8,3893.6489,61.3409,2.1423,23.5016,60.206,2.206,7.3783,1.1821,202.3101,7.9223,2.5824,77.4304,85.2245,1
31,52,盒8,3893.7739,61.5325,2.1643,23.6712,52.9332,2.3354,7.6784,1.2451,201.3228,8.1664,2.5968,78.1895,82.0812,1
31,52,盒8,3893.8989,61.7637,2.1676,24.0115,50.8788,2.6566,8.7341,1.4257,203.7229,9.3088,2.6055,62.6662,64.6297,1
31,41,盒8,3850.3989,61.8076,2.5212,23.1821,95.5523,2.5169,14.3799,1.9483,196.3515,18.6688,2.6642,94.2872,101.8669,4
31,41,盒8,3850.5239,61.7019,2.5853,23.2677,69.7619,1.9815,11.7571,1.6094,195.2285,14.2065,2.6585,84.8692,91.9355,4
31,41,盒8,3850.6489,61.5951,2.7877,23.5034,48.7797,1.5108,9.1369,1.2592,196.8832,11.1216,2.6401,70.8111,76.0978,4
31,41,盒8,3850.7739,61.4813,3.0149,23.6218,37.5638,1.1283,7.0642,0.9725,200.1274,8.6625,2.6273,55.3122,59.0655,4
31,41,盒8,3850.8989,61.3569,3.0978,23.5478,34.9042,0.9096,5.7981,0.8051,204.0076,7.1185,2.6328,42.8199,45.6444,4
31,41,盒8,3851.0239,61.2253,2.9465,23.2906,33.1665,0.8469,5.2921,0.7393,208.6901,6.6585,2.6345,34.2043,36.4272,4
31,42,盒8,3851.1489,61.0956,2.711,23.1576,32.3528,0.8322,5.0613,0.7164,214.0587,7.0901,2.6141,28.2031,30.0734,4
31,42,盒8,3851.2739,60.9807,2.4862,23.3053,36.8316,0.8774,5.0123,0.7386,219.2815,8.0366,2.5777,24.6839,26.3077,4
31,42,盒8,3851.3989,60.8864,2.3314,23.4038,42.9227,1.0224,5.2251,0.8052,223.1756,8.6428,2.5434,23.3014,24.777,4
31,42,盒8,3851.5239,60.8149,2.2528,23.3599,46.7738,1.1915,5.4434,0.8896,224.5642,9.2899,2.5327,23.4619,24.8756,4
31,42,盒8,3851.6489,60.7635,2.199,23.1797,49.7589,1.3272,5.6128,0.9885,223.3786,9.8649,2.5346,24.7235,26.0446,4
31,42,盒8,3851.7739,60.7309,2.1261,23.1002,55.0008,1.5005,6.0904,1.1392,221.2751,10.4671,2.5335,25.9694,27.2499,4
31,42,盒8,3851.8989,60.7232,2.0653,23.1234,62.3353,1.6161,6.8732,1.3038,220.0366,11.3555,2.5356,26.8997,28.2941,4
31,42,盒8,3852.0239,60.7435,2.0529,23.1701,65.8899,1.5708,7.257,1.3928,219.3622,11.8246,2.5438,27.9232,29.6094,4
31,42,盒8,3852.1489,60.7893,2.0638,23.2341,61.698,1.465,7.4363,1.4191,219.5209,12.2437,2.5553,29.4365,31.6499,4
31,42,盒8,3852.2739,60.855,2.0415,23.3325,53.502,1.2839,7.3044,1.3682,219.1518,12.3575,2.5559,32.2468,34.9917,4
31,42,盒8,3852.3989,60.929,1.9946,23.3356,50.2219,1.0956,6.7975,1.2511,217.0551,12.3256,2.5478,37.4076,40.6724,4
31,42,盒8,3852.5239,61.0036,1.9803,23.2381,53.0725,0.9993,6.3703,1.1508,213.5962,12.0657,2.5432,44.0634,47.8875,4
31,42,盒8,3852.6489,61.0707,2.0237,23.0985,54.3253,0.9107,5.8846,1.0423,209.8327,11.3303,2.5504,51.3994,55.5921,4
31,42,盒8,3852.7739,61.1254,2.0708,23.0102,46.5354,0.8381,5.3945,0.9316,207.0428,10.5084,2.5627,56.0173,60.174,4
31,42,盒8,3852.8989,61.1657,2.0785,22.9538,34.4556,0.7816,4.8927,0.8271,207.0924,9.9607,2.5737,53.6008,57.449,4
31,42,盒8,3853.0239,61.1919,2.0578,22.9129,28.4577,0.7118,4.5218,0.7485,210.0008,9.3926,2.5709,46.3067,49.7281,4
31,42,盒8,3853.1489,61.2098,2.0542,22.9188,28.7229,0.6861,4.6282,0.741,214.7808,9.1319,2.5615,38.357,41.4898,4
31,42,盒8,3853.2739,61.2236,2.072,22.9933,31.3269,0.6752,4.9588,0.7657,220.078,9.4293,2.5532,31.7674,34.6597,4
31,42,盒8,3853.3989,61.2395,2.0859,23.1146,33.5384,0.7022,5.4585,0.8209,224.3449,10.2998,2.5417,27.5335,30.2222,4
31,42,盒8,3853.5239,61.2596,2.0775,23.284,38.93,0.7706,6.0912,0.8929,225.9179,11.7004,2.5258,25.9628,28.4392,4
31,42,盒8,3853.6489,61.2831,2.0675,23.4105,48.6696,0.8438,6.6005,0.9566,225.0643,13.1955,2.5149,26.0457,28.363,4
31,42,盒8,3853.7739,61.3062,2.0915,23.4317,55.7461,0.9294,7.11,1.023,223.1671,14.1585,2.5192,26.9997,29.1399,4
31,42,盒8,3853.8989,61.3291,2.1079,23.3747,58.3983,1.0177,7.497,1.0621,221.593,14.7647,2.5252,27.5841,29.6334,4
31,42,盒8,3854.0239,61.3599,2.1244,23.2484,57.6358,1.0379,7.3267,1.0011,221.0178,15.3935,2.5312,27.8486,30.0178,4
31,42,盒8,3854.1489,61.4068,2.128,23.1553,52.2338,0.9964,6.8373,0.8929,220.9993,15.7479,2.5397,28.3837,30.6925,4
31,42,盒8,3854.2739,61.4723,2.1409,23.0427,42.6701,0.9641,6.2689,0.791,220.5269,15.4662,2.5437,29.2611,31.6876,4
31,42,盒8,3854.3989,61.5584,2.1744,22.9892,36.5566,0.9007,5.6316,0.7012,219.0036,15.2999,2.5408,30.3699,32.983,4
31,42,盒8,3854.5239,61.66,2.2093,22.943,35.6273,0.8551,5.5526,0.7029,217.3048,14.3029,2.5275,32.3806,35.3746,4
31,42,盒8,3854.6489,61.7724,2.1956,22.946,37.0556,0.923,6.0719,0.7827,215.8452,13.1396,2.5126,35.1629,38.9063,4
31,42,盒8,3854.7739,61.8852,2.1625,23.0371,42.8807,0.9346,6.2549,0.8199,214.5239,12.1732,2.5106,38.5784,43.4444,4
31,42,盒8,3854.8989,61.9907,2.1296,23.1537,50.582,0.9101,6.2854,0.8395,212.9884,12.1212,2.5166,45.5046,52.1729,4
31,42,盒8,3855.0239,62.0836,2.1436,23.1991,52.0601,0.9226,6.1287,0.8359,209.3624,12.9583,2.5249,60.2175,69.2362,4
31,66,克里摩里,4064.5239,53.9331,4.954,23.1198,23.9258,0.9805,1.698,0.5596,166.6281,0.7762,2.7145,2890.6323,4813.438,6
31,66,克里摩里,4064.6489,53.8239,5.0152,23.0982,26.6717,1.0425,1.6293,0.5587,165.7502,0.9425,2.7164,5602.8643,9737.5156,6
31,66,克里摩里,4064.7739,53.7192,5.0479,23.0776,27.3411,1.1496,1.5681,0.5726,165.5075,1.0809,2.7084,3569.3584,6017.9424,6
31,66,克里摩里,4064.8989,53.6311,5.0412,23.0772,27.1565,1.2294,1.3903,0.5694,165.4297,0.9851,2.7074,2237.9519,3597.7014,6
31,66,克里摩里,4065.0239,53.5643,5.0294,23.0912,26.9363,1.3299,1.2201,0.5712,165.1852,0.9467,2.7067,1618.2268,2487.2153,6
31,66,克里摩里,4065.1489,53.5244,5.0064,23.102,27.1006,1.4648,1.049,0.5822,165.1964,1.0248,2.7043,1261.4562,1845.7979,6
31,66,克里摩里,4065.2739,53.5117,4.9607,23.0935,27.0852,1.5619,0.9044,0.5706,165.0077,0.9997,2.6989,1163.9348,1625.821,6
31,62,羊虎沟,4045.0239,61.7888,2.2486,23.1389,93.8771,5.9664,8.8054,0.7088,225.4422,5.9806,2.5747,69.8672,83.3574,4
31,62,羊虎沟,4045.1489,61.7019,2.2796,23.2046,75.0364,4.7451,7.0706,0.5508,227.845,6.0333,2.5834,56.8734,68.8478,4
31,62,羊虎沟,4045.2739,61.6082,2.2813,23.2809,65.4479,3.889,5.9105,0.4489,232.7539,6.3583,2.597,45.2462,55.5132,4
31,62,羊虎沟,4045.3989,61.5175,2.2237,23.4237,57.4681,3.5432,5.6459,0.4219,237.9735,6.3196,2.5901,36.2832,44.914,4
31,62,羊虎沟,4045.5239,61.4409,2.0727,23.5501,53.2285,3.6909,6.3055,0.4629,241.3193,5.9845,2.5551,29.9571,37.1449,4
31,62,羊虎沟,4045.6489,61.3789,1.9235,23.5917,58.1687,4.1999,7.7072,0.5537,241.9062,5.9098,2.5142,25.8389,31.9195,4
31,62,羊虎沟,4045.7739,61.3294,1.86,23.5193,72.7811,4.9717,9.9006,0.7081,243.0741,6.0779,2.4895,23.6189,29.0947,4
